010172-20CP,Complaint,Request,Weeds,"PER FIND IT FIX IT APP:Location: 2403 DEXTER AVE N, SEATTLE, WA 98109Location Details: 2167 Dexter Ave N (Between these two properties) These VERY LARGE trees and vegetation are the covering majority of sidewalk. This is a greenbelt area between two private residence, and is on public property.PHOTOS:1607025422644_IMG_0254.JPG1607025427467_IMG_0256.JPG1607025443797_IMG_0259.JPG1607025439774_IMG_0258.JPG1607025433345_IMG_0257.JPG",12/3/2020,,,Under Investigation,2167 DEXTER AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010172-20CP,2167 DEXTER AVE N,EATTLE, WA 98109 (47.63943575
010119-20CP,Complaint,Request,LandLord/Tenant,tenant rights - moved out landlord has not given my deposit refund,12/2/2020,,,Under Investigation,621 S JACKSON ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010119-20CP,621 S JACKSON ST,EATTLE, WA 98104 (47.5988661
010052-20CP,Complaint,Request,LandLord/Tenant,has questions re: TRAO tenant is currently living at property will be moving out in Feb - not planning to start construction until March not sure if license is needed for permit #6764398-CN,11/30/2020,,,Under Investigation,4437 GREENWOOD AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010052-20CP,4437 GREENWOOD AVE N,EATTLE, WA 98103 (47.66135116
009965-20CP,Complaint,Request,Vacant Building,"No gate or door or anything resembling closure at night at NW 65th St entrance since 11/16/2020. It was removed and never replaced. Entrance at 5th Ave NW has two pieces of rent-a-fence zip-tied together and propped up with a single paint can as their method of locking the site down at night. I frequently see people walking inside the site past midnight, drinking and shouting.",11/24/2020,,,Under Investigation,418 NW 65TH ST,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009965-20CP,418 NW 65TH ST,EATTLE, WA 98117 (47.67608109
009967-20CP,Complaint,Request,"Land UseTree ,","reporting active tree cutting, when permit was issued agreement was that the trees stayed these are protected trees - tree service truck is parked in alley right now,",11/24/2020,,,Under Investigation,5450 DELRIDGE WAY SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009967-20CP,5450 DELRIDGE WAY SW,EATTLE, WA 98106 (47.55224306
010004-20CP,Complaint,Request,Land Use,"Per CSB; There is clothing, garbage, furniture and many other forms of refuse littering the entire property and now it has spilled onto the sidewalk and parking strip. A very dangerous situation that needs immediate attention.",11/23/2020,,,Under Investigation,7336 15th AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010004-20CP,7336 15th AVE NW,EATTLE, WA 98117 (47.68230978
009903-20CP,Complaint,Request,LandLord/Tenant,100+ senior residentsbeing asked to beout of building allday for extended timeor to relocate tohotel temporarily,11/20/2020,,,Under Investigation,4545 42ND AVE SW,SEATTLE,WA,98116,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009903-20CP,4545 42ND AVE SW,EATTLE, WA 98116 (47.56128668
009894-20CP,Complaint,Request,Land Use,The construction has stopped. There are squatters that have started living in the building and I am worried that it catch on fire from propane heaters. There are needles on the sidewalk in front of the house as well.,11/20/2020,,,Under Investigation,1523 17TH AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009894-20CP,1523 17TH AVE S,EATTLE, WA 98144 (47.58927512
009828-20CP,Complaint,Request,LandLord/Tenant,"My apartment incurred water damage as a result of the tenants in the unit above me.  Fischer Plumbing came out to dry out my unit, but had to remove the hot water heater on 11.3.2020.  They dryout was complete on 11.6.2020 and since then there has been no activity in making repairs.  My unit has been without hot water since 11.3 and I have made multiple requests for alternate housing, but have had to find my own solutions which is difficult to do during a globa",11/17/2020,,,Under Investigation,3045 20TH AVE W,SEATTLE,WA,98199,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009828-20CP,3045 20TH AVE W,EATTLE, WA 98199 (47.64791654
009785-20CP,Complaint,Request,,"We have repeatedly, and since long before the pandemic, asked our landord, Elizabeth Carlson to fix a leaking roof, a broken dishwasher, a broken washing machine pipe, moldly windows, outside lighting, a toilet that does not fully flush and gives off odor, a deteriorating outdoor deck and general maintainence of outdoor areas (leaves, steps and other hazards outside). This is so awful to have to deal with during this time. We have not witheld rent or paid late. We are responsi",11/16/2020,,,Under Investigation,5640 3RD AVE NW,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009785-20CP,5640 3RD AVE NW,EATTLE, WA 98107 (47.6707444
009763-20CP,Complaint,Request,Land Use,PER CSB: Sidewalk and street Construction garbage junk storage violation,11/13/2020,,,Under Investigation,2622 A SW NEVADA ST,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009763-20CP,2622 A SW NEVADA ST,EATTLE, WA 98126 (47.56561059
009667-20CP,Complaint,Request,Construction,"This new construction is taller than the permit (30 feet) or it looks taller, and its peaked roof appears taller than the allowed 5 feet. Plus I believe it violates Seattle's McMansion law, which limits new buildings on small lots. This development tore down a small house and how has built a large, tall house, which blocks my small view and reduces my property value without notice or ability to object. It has a negative impact on not only my property value, but my mental state",11/10/2020,,,Under Investigation,1932 NW 95TH ST,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009667-20CP,1932 NW 95TH ST,EATTLE, WA 98117 (47.6984535
009650-20CP,Complaint,Request,LandLord/Tenant,"Per Online; Landlord did not return security deposit or provide notice of why not returned security deposit within 21 days of move-out as required by RCW 59.18.280. More than a month after and following multiple attempts to get in touch with the building manager, property levied additional move-out charges and tried to back-date the statement. I lived in unit #633 and moved out on 10/4/2020. Can provide additional details if needed.",11/9/2020,,,Under Investigation,120 REPUBLICAN ST,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009650-20CP,120 REPUBLICAN ST,EATTLE, WA 98109 (47.62361986
009641-20CP,Complaint,Request,Land Use,Per Online; location has two addresses aka 4600 Utah Ave S. Floor 2 has done remodeling without a permit. Needs a change of Occupancy Classification from B to S1-storage. Electrical wires and fire alarm system devices hanging down.,11/9/2020,,,Under Investigation,4707 Denver AVE S,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009641-20CP,"4707 Denver AVE S (47.56089206, -122.33475284)",,
009606-20CP,Complaint,Request,Tree,Per Online; It appears an exceptional Pacific dogwood was removed just before a construction permit application was submitted.  The tree is visible on Google Street view.,11/6/2020,,,Under Investigation,9218 18th AVE SW,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009606-20CP,"9218 18th AVE SW (47.52046518, -122.35754075)",,
009614-20CP,Complaint,Request,LandLord/Tenant,"POTARENT INCREASE,ENTRY WITHOUTPERMISSION, DAMAGINGPERSONAL BELONGINGSAND OTHER HARASSMENT",11/5/2020,,,Under Investigation,2721 4TH AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009614-20CP,2721 4TH AVE,EATTLE, WA 98121 (47.6180128
009576-20CP,Complaint,Request,Land Use,"Per Online; loud noises, construction, foul smells, illegal use of utilities on private property",11/5/2020,,,Under Investigation,2300 S MASSACHUSETTS ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009576-20CP,2300 S MASSACHUSETTS ST,EATTLE, WA 98144 (47.58914676
009534-20CP,Complaint,Request,Construction,encampment,11/4/2020,,,Under Investigation,805 21ST AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009534-20CP,805 21ST AVE,EATTLE, WA 98122 (47.60929759
009609-20CP,Complaint,Request,LandLord/Tenant,TRAO hold help needed. Said has about 20 projects at different locations,11/4/2020,,,Under Investigation,1300 NE 65TH ST,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009609-20CP,1300 NE 65TH ST,EATTLE, WA 98115 (47.67600905
009564-20CP,Complaint,Request,LandLord/Tenant,MAIL INTERCEPTEDAND WITHHELD ALONGWITH OTHER HARASSMENT.INTERCOM WIRETAP CONCERNS.LANDLORD GIVINGWRITTEN WARNINGSOF EVICTION PERTHREATENING BEHAVIOR.,11/2/2020,,,Under Investigation,512 MINOR AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009564-20CP,512 MINOR AVE N,EATTLE, WA 98109 (47.62353756
009530-20CP,Complaint,Request,Construction,demo started before permit was issued - building 4 story building outside of plans,11/2/2020,,,Under Investigation,6921 55TH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009530-20CP,6921 55TH AVE S,EATTLE, WA 98118 (47.54000167
009438-20CP,Complaint,Request,Vacant Building,Per Online; Construction site has been abandoned. �Trash and construct materials left in the public right of way.,10/31/2020,,,Under Investigation,123 26TH AVE E,SEATTLE,WA,98112,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009438-20CP,123 26TH AVE E,EATTLE, WA 98112 (47.61960238
009396-20CP,Complaint,Request,LandLord/Tenant,"Per Online; We received notice that we will need to file a TRAO in order to release the ready-to-approve building permit (6711793-CN), as well as 6780211-CN. We are in receipt of an approved TRAO (Case # 1047856-TR), for the underlying site, pre-LBA. Can the hold on these projects, and other associated permits, be released so that the permits are free to be issued?Thank you.",10/29/2020,,,Under Investigation,3934 S PEARL ST,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009396-20CP,3934 S PEARL ST,EATTLE, WA 98118 (47.55643424
009350-20CP,Complaint,Request,Land Use,"public health, potential fire & safety hazard AND violation of land use code unit lot subdivision requirement to maintain side yard and alley access to other units. Occupants of 8358A  increasing an 8 x 3 foot area of assorted discarded boxes and other miscellaneous bulky items, strewn up against a thinly paneled wood fence for several weeks.Please note your findings of the inspection site online.  thank you",10/28/2020,,,Under Investigation,8358 A 19TH AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009350-20CP,8358 A 19TH AVE NW,EATTLE, WA 98117 (47.69032536
009332-20CP,Complaint,Request,Tree,"Property Owner is Topping Large-Caliper Trees on an ECA (Steep Slope and Known Land Slide) at uphill neighbor's request.Multiple large caliper Trees on 40%+ Slope are being completely cut and topped at the request of the Property Owner above (5514 SW Lander PlSeattle, WA 98116). We have informed this property owner that the topping of trees on an ECA is illegal.No Plan, permit or restoration plan has been filed with SDCI.Slopes are ECA and KNOWN LANDSLIDE area.",10/27/2020,,,Under Investigation,2530 55th AVE SW,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009332-20CP,"2530 55th AVE SW (47.57986118, -122.40295035)",,
009345-20CP,Complaint,Request,Land Use,"Hi there, The neighbors address is: 8531B Midvale Ave N, Seattle 98103 - I live in a townhome in north greenlake where 10 townhomes share the same entry/drive way. The owner of the front facing townhome has built a 6ft high fence blocking all south visibility to the curb as you're driving out (which seems rather dangerous for pedestrians). I notice other high fences in the neighborhood are designed to provide driver visibility but this one provides none. Are there rules & regu",10/27/2020,,,Under Investigation,8531 B MIDVALE AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009345-20CP,8531 B MIDVALE AVE N,EATTLE, WA 98103 (47.69144857
009496-20CP,Complaint,Request,Land Use,"Per CSB: When it rains, the lot that is to the south of us due to their improper drainage floods our building, water and gravel run into the street, and has ruined the sidewalk. Right where the water comes off their property, the sidewalk has sank almost 2"" and is a major hazard for walkers and bike riders. I have contacted the property manager who owns that lot about this, and they are unwilling to do anything to help or fix it. They rent spaces in the lot for storage, have p",10/27/2020,,,Under Investigation,3427 16TH AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009496-20CP,3427 16TH AVE W,EATTLE, WA 98119 (47.65120101
009376-20CP,Complaint,Request,LandLord/Tenant,Security Deposit help,10/26/2020,,,Under Investigation,1722 22ND AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009376-20CP,1722 22ND AVE S,EATTLE, WA 98144 (47.58770047
009224-20CP,Complaint,Request,Land Use,The construction crew on the adjacent property have cut off significant portions of a tree (branches and roots) that resides on my property. I have previously spoken to the foreman and expressed my concern to leave the tree intact and undisturbed.,10/22/2020,,,Under Investigation,3630 B FRANCIS AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009224-20CP,3630 B FRANCIS AVE N,EATTLE, WA 98103 (47.65291651
009097-20CP,Complaint,Request,Land Use,PER CSB: SE corner of 25th ave sw and 24th aveThis home is all boarded up and there is garbage everywhere. Not sure what is happening but it's been like this for weeks with no change.junk storage violation,10/16/2020,,,Under Investigation,6512 24TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009097-20CP,6512 24TH AVE SW,EATTLE, WA 98106 (47.54438186
009088-20CP,Complaint,Request,Land Use,PER CSB: PER SPU: Private propertyjunk storage violation,10/13/2020,,,Under Investigation,6512 24TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009088-20CP,6512 24TH AVE SW,EATTLE, WA 98106 (47.54438186
009050-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,10/12/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009050-20CP,,,
008933-20CP,Complaint,Request,Tree,"Per Online; Illigal Tree cutting,  On 10/12/2020 , ~100 feet tall healhty tree in this lot were illigally being cut by 2 men. We called the hotline and submitted a complaint as well. The video of teh action is available.",10/12/2020,,,Under Investigation,4717 23RD AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008933-20CP,4717 23RD AVE SW,EATTLE, WA 98106 (47.56063579
008829-20CP,Complaint,Request,Land Use,"Per Online; SPU Spill Response received a report of fuel odor on 10/07/2020 at a property across the street and downgradient from 9921 at 9918 Arrowsmith Ave S. A site visit by SPU Spill Response on 10/07/2020 found only trace odor and no fuel in the vicinity. The reporting party advised that there was an SFD and SPD response on Friday 10/02/2020 where the fuel odor was confirmed and very strong, although no recoverable product was observed in the vicinity. The property owner",10/7/2020,,,Under Investigation,9921 ARROWSMITH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008829-20CP,9921 ARROWSMITH AVE S,EATTLE, WA 98118 (47.51210169
008825-20CP,Complaint,Request,LandLord/Tenant,start TRAO,10/7/2020,,,Under Investigation,949 NW MARKET ST,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008825-20CP,949 NW MARKET ST,EATTLE, WA 98107 (47.66843886
008752-20CP,Complaint,Request,Land Use,"The property has been discarding mattresses behind its fence for a few months now. There are currently 7 mattress stacked up behind its fence. Concern about bug, vermin etc.",10/5/2020,,,Under Investigation,3633 LINDEN AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008752-20CP,3633 LINDEN AVE N,EATTLE, WA 98103 (47.65218971
008890-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,10/5/2020,,,Under Investigation,3813 B INTERLAKE AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008890-20CP,3813 B INTERLAKE AVE N,EATTLE, WA 98103 (47.65316821
008740-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit # 6779911-CN,10/5/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008740-20CP,,,
008707-20CP,Complaint,Request,Construction,"Per Online; This property was subdivided from a larger lot. �The property seems to be building in violation of the lot line along NW 125th Street and not accounting for all the impermeable surfaces. �The lot give easements to two homes, 808 NW 125th and 820 NW125th. �These both have driveways across the only open space on the lot. �Further, after having laid the initial foundations for the home and DADU, which I saw the bank loan manager inspect they cast an extension to the f",10/2/2020,,,Under Investigation,12505 8TH AVE NW,SEATTLE,WA,98177,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008707-20CP,12505 8TH AVE NW,EATTLE, WA 98177 (47.71987939
008681-20CP,Complaint,Request,Land Use,PER CSB: Private property - trash junk storage violation,9/30/2020,,,Under Investigation,7707 HIGHLAND PARK WAY SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008681-20CP,7707 HIGHLAND PARK WAY SW,EATTLE, WA 98106 (47.53378432
008614-20CP,Complaint,Request,LandLord/Tenant,POTA/TRAO,9/30/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008614-20CP,,,
008568-20CP,Complaint,Request,LandLord/Tenant,10 DAY NOTICE - DUE TO PET BITE,9/29/2020,,,Under Investigation,8124 RAINIER AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008568-20CP,8124 RAINIER AVE S,EATTLE, WA 98118 (47.52972026
008566-20CP,Complaint,Request,Land Use,New lights violate code (too bright and are not positioned downward),9/29/2020,,,Under Investigation,530 MELROSE AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008566-20CP,530 MELROSE AVE E,EATTLE, WA 98102 (47.62403036
008596-20CP,Complaint,Request,LandLord/Tenant,Pest infestation. Inspection and rights guidance requested. Caller said will submit online complaint with photos.,9/25/2020,,,Under Investigation,13751 32ND AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008596-20CP,13751 32ND AVE NE,EATTLE, WA 98125 (47.72956777
008445-20CP,Complaint,Request,Land Use,"PER CSB: Per SPU: GARBAGE ACCUMULATION ON PRIVATE PROPERTY AND ROCKERY AREA OF VACANT HOUSEPrivate property - Trash, furniture",9/21/2020,,,Under Investigation,1401 S BAYVIEW ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008445-20CP,1401 S BAYVIEW ST,EATTLE, WA 98144 (47.58080454
008270-20CP,Complaint,Request,LandLord/Tenant,"6780496-CNGood morning. I am contacting you in regard to a construction permit your group has placed on hold pending TRAO approval.  This building is a restroom facility.  There are no tenants currently, nor will there be tenants in the replacement structure.  I believe the ""do not know"" option was selected due to a glitch in the system not allowing me to select ""no"" or ""zero"" for tenant occupancy. Thank you, Danielle R. Butsick, AICPSr. Environmental Management Specialist",9/18/2020,,,Under Investigation,1011 SW KLICKITAT WAY,SEATTLE,WA,98134,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008270-20CP,1011 SW KLICKITAT WAY,EATTLE, WA 98134 (47.56986711
008333-20CP,Complaint,Request,,PEST INFESTATIONCARPET PROBLEMSFOR YEARSRIGHTS GUIDANCE,9/17/2020,,,Under Investigation,9230 2ND AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008333-20CP,9230 2ND AVE SW,EATTLE, WA 98106 (47.52025967
008265-20CP,Complaint,Request,Land Use,PER CSB: Homeless Man camped out in carport between the C and B spots. End carport on side of Cloverdale.,9/16/2020,,,Under Investigation,8455 25TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008265-20CP,8455 25TH AVE SW,EATTLE, WA 98106 (47.52662918
008183-20CP,Complaint,Request,Land Use,Per CSB; SDCI - Enforce junk storage violation.  Trash in alley blocking driveway. This stuff should be moved or trashed.,9/14/2020,,,Under Investigation,801 NW 50TH ST,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008183-20CP,801 NW 50TH ST,EATTLE, WA 98107 (47.66486663
008082-20CP,Complaint,Request,Vacant Building,"Abandoned for nearly 2 years, innumerable squaters with open drug use.  Vermin infestationALSO SEE 8084-20CP:This property has been abandoned for years, and the number of times my neighbors and I have had to call police to handle squatters, drug usage, drug sales, break-ins, fights, and other issues is getting out of hand. Recently, we've noticed that an already out of control rat infestation is starting to leech over into our property.",9/13/2020,,,Under Investigation,3625 A LINDEN AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008082-20CP,3625 A LINDEN AVE N,EATTLE, WA 98103 (47.65192801
008169-20CP,Complaint,Request,Construction,Abatement concerns withconstruction project. Nonotification given for neighbors.,9/11/2020,,,Under Investigation,9416 1ST AVE NE,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008169-20CP,9416 1ST AVE NE,EATTLE, WA 98115 (47.69750966
008171-20CP,Complaint,Request,,"Garage and trash area severely neglected,  Nasty andunsafe.  Residents have been requesting cleaning the areas, but management hasnot responded.",9/11/2020,,,Under Investigation,3621 33RD AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008171-20CP,3621 33RD AVE S,EATTLE, WA 98144 (47.57108137
008000-20CP,Complaint,Request,,"Leak from upstairs unitrepaired, but landlord has notaddressed the smell remainingfrom the damaged wall and floor.  Also, the outlets inthe kitchen have never worked.(Complainant has aninterpreter, ask for Tesemah)",9/10/2020,,,Under Investigation,5900 37TH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008000-20CP,5900 37TH AVE S,EATTLE, WA 98118 (47.54880416
008014-20CP,Complaint,Request,Shoreline,"FOWR #729 slip D34 substantially remodeled. Owner says he ""did it himself"" - I do not believe any permits were obtained for this work.  FOWR is currently for sale https://www.matrix.nwmls.com/Matrix/Public/Portal.aspx?k=4285470XVS04&p=DE-137623062-955#1",9/10/2020,,,Under Investigation,1818 WESTLAKE AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008014-20CP,1818 WESTLAKE AVE N,EATTLE, WA 98109 (47.63575588
007983-20CP,Complaint,Request,"ECA , Tree","Tree topping in steep slope/potential slide ECA, adjacent to Queen Anne Greenbelt. Large grove of Big Leaf Maples topped in direct violation of SMC 25.09.070. Tree showing signs of decline. Parcel 6926700120 owned by property owners across the street at 470 Lynn St. Previous complaint 007223-16CP.",9/10/2020,,,Under Investigation,2304 5TH AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007983-20CP,2304 5TH AVE N,EATTLE, WA 98109 (47.63929545
008040-20CP,Complaint,Request,Vacant Building,Per CSB; Vacant Building - land use and junk storage violation,9/9/2020,,,Under Investigation,1401 S BAYVIEW ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008040-20CP,1401 S BAYVIEW ST,EATTLE, WA 98144 (47.58080454
007951-20CP,Complaint,Request,Construction,Mounds of dirt from construction project unsecureand blowing all over the neighborhood.,9/9/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007951-20CP,,,
008017-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,9/8/2020,,,Under Investigation,2244 13TH AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008017-20CP,2244 13TH AVE W,EATTLE, WA 98119 (47.6400576
007828-20CP,Complaint,Request,Construction,"neighbor is building massive structure in backyard don't think this is within issued permit he is calling it a playhouse, looks to be an entire house installation",9/4/2020,,,Under Investigation,8010 16TH AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007828-20CP,8010 16TH AVE NW,EATTLE, WA 98117 (47.68718361
007736-20CP,Complaint,Request,LandLord/Tenant,"VACATE UNITEMAIL RECEIVEDNO DEADLINE.ONLY MENTIONSVEHCILE ISSUES(BLOCKING, HAD TOBE MOVED BY LANDLORD)CUSTOMER SAYS CAN'T DISCUSS WITH LANDLORDPER IS TREATED WITHHOSTILITY",9/2/2020,,,Under Investigation,413 32ND AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007736-20CP,413 32ND AVE,EATTLE, WA 98122 (47.60561205
007728-20CP,Complaint,Request,,Per CSB; Vacant Building - GARBAGE ON THE ROCKERY OF BOARDED UP PROPERTY,9/1/2020,,,Under Investigation,1401 S BAYVIEW ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007728-20CP,1401 S BAYVIEW ST,EATTLE, WA 98144 (47.58080454
007657-20CP,Complaint,Request,LandLord/Tenant,Received an eviction notice8/27/2020.,8/31/2020,,,Under Investigation,5621 B FAUNTLEROY WAY SW,SEATTLE,WA,98136,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007657-20CP,5621 B FAUNTLEROY WAY SW,EATTLE, WA 98136 (47.55138551
007399-20CP,Complaint,Request,LandLord/Tenant,I received a 2-day notice to vacate premises.  I've been impacted by COVID-19.,8/24/2020,,,Under Investigation,1031 NE NORTHGATE WAY,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007399-20CP,1031 NE NORTHGATE WAY,EATTLE, WA 98125 (47.70826468
007459-20CP,Complaint,Request,,TRAO,8/21/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007459-20CP,,,
007185-20CP,Complaint,Request,LandLord/Tenant,"Hello,We received an email from SDCI for 'Tenant Relocation Requirements for Permit #6514495-CN' on June 24th.  I have left two messages with SDCI via phone calls and have not heard back.This site (1001 6th Ave S. Seattle WA 98134) does not have any residential tenants. There are two existing buildings/warehouses on site and the Demo permits for both buildings have been approved (#6720935-DM and 6748080-DM) have been approved by SDCI.  Please call me at 206.349.2014",8/19/2020,,,Under Investigation,1001 6TH AVE S,SEATTLE,WA,98134,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007185-20CP,1001 6TH AVE S,EATTLE, WA 98134 (47.59416832
007107-20CP,Complaint,Request,,elevator has not been working for over a week now - elderly & disabled living here major issue need repair asap  missed dr app't unable to use stairs please help.ALSO SEE 007792-20CP,8/17/2020,,,Under Investigation,3610 33RD AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007107-20CP,3610 33RD AVE S,EATTLE, WA 98144 (47.57113199
007300-20CP,Complaint,Request,LandLord/Tenant,Security deposit issues,8/17/2020,,,Under Investigation,1155 NW 58TH ST,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007300-20CP,1155 NW 58TH ST,EATTLE, WA 98107 (47.67074478
007044-20CP,Complaint,Request,Construction,I am writing to complain about this construction. The premises is one of 4 townhomes sharing what was a single lot before redevelopment. The work in question is an air conditioning condenser installed over what is common area. It is unsightly and a safety risk as the common area is the walkway to off street parking. Add to this the mess created �with the condensate drain discharging on the sidewalk! Please ask the owner to relocate the condensing unit to their property (roof,8/14/2020,,,Under Investigation,1523 B 19TH AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007044-20CP,1523 B 19TH AVE,EATTLE, WA 98122 (47.61479042
