1/14/2021,CC-2021-00175,Code Complaint,Timber on front lawn; parking on grass in front yard,"1572 ALDER LN SW, ATLANTA GA 30311",Complied,Property Maintenance,1572 ALDER LN SW,1572,ALDER ,LN,SW
7/27/2020,CC-2020-03614,Code Complaint,caller wants to report sewage on the property and there is feces on the property and the kids are walking in it...it is between building 21-22..it is everywhere...,"1572 HARDEE ST NE, ATLANTA GA 00000",Complied,Highly Hazardous,1572 HARDEE ST NE,1572,HARDEE ,ST,NE
10/8/2020,CC-2020-05108,Code Complaint,"junk trash and debris, overgrowth, dilapidated buildings","1572 HARDEE ST NE, ATLANTA GA 00000",Complied,Property Maintenance,1572 HARDEE ST NE,1572,HARDEE ,ST,NE
2/19/2020,CC-2020-01061,Code Complaint,"Multiple tires and at least one rusted-out refrigerator sit in plain view on a piece of property owned by the Atlanta Housing Authority in the middle of the West Highlands community: In 2019, the area was cleared of brush and vegetation, exposing the old junk and trash. But the junk was never cleaned up. It�s an eyesore for residents and violates the housing code for the City of Atlanta.","1575 HABERSHAL DR NW, G SPACE #1, ATLANTA GA 30318",Complied,Property Maintenance,1575 HABERSHAL DR NW,1575,HABERSHAL ,DR,NW
2/3/2021,CC-2021-00434,Code Complaint,"Junk trash and Debris : Damage Parking Area: Rear Peeling Paint on Fascia : Rear Jtd near Dumpster, junk vehicle  with flat tires and no tag","1575 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Notice Mailed,Property Maintenance,1575 JOSEPH E BOONE BLVD NW,1575,JOSEPH E BOONE ,BLVD,NW
2/22/2021,CC-2021-00742,Code Complaint,Open and Vacant in the rear and the front / Debris / Overgrowth / etc.,"1575 KENMORE ST SW, ATLANTA GA 30311",Notice Mailed,Highly Hazardous,1575 KENMORE ST SW,1575,KENMORE ,ST,SW
10/8/2020,CC-2020-05105,Code Complaint,Overgrowth at store,"1576 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Nusiance Abatement,Property Maintenance,1576 JOSEPH E BOONE BLVD NW,1576,JOSEPH E BOONE ,BLVD,NW
6/18/2020,CC-2020-02890,Code Complaint,Overgrowth -Corner Store,"1576 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Complied,Property Maintenance,1576 JOSEPH E BOONE BLVD NW,1576,JOSEPH E BOONE ,BLVD,NW
4/23/2020,CC-2020-01965,Code Complaint,"Junk, Trash & Debris across the front of the yard","1576 NEWTON AVE SE, ATLANTA GA 30316",Complied,Property Maintenance,1576 NEWTON AVE SE,1576,NEWTON ,AVE,SE
3/16/2021,CC-2021-01238,Code Complaint,"Case created due to CC-2019-07999 being closed (new ownership). *Junk, Trash & Debris*Dilapidated*Missing Bricks*Peeling Paint","1578 JONESBORO RD SE, ATLANTA GA 30315",Assigned to Officer,Highly Hazardous,1578 JONESBORO RD SE,1578,JONESBORO ,RD,SE
11/3/2020,CC-2020-05665,Code Complaint,"Rodents, holes in the walls and ceiling constant leak when it rains causing black mold in the house. Trash on the side of the house from previous eviction. Overgrown grass","1580 CHILDRESS DR SW, ATLANTA GA 30311",Notice Mailed,Highly Hazardous,1580 CHILDRESS DR SW,1580,CHILESS ,DR,SW
2/9/2021,CC-2021-00504,Code Complaint,Junk tires and discarded indoor appliances in driveway-PER TJ ENGLISH-EDAVIS,"1580 FERNO DR NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1580 FERNO DR NW,1580,FERNO ,DR,NW
6/9/2020,CC-2020-02689,Code Complaint,"Open & Vacant / Overgrowth / Junk, Trash & Debris / Rodent Infestation","1581 ELIXIR AVE SW, ATLANTA GA 30314",Notice Mailed,Highly Hazardous,1581 ELIXIR AVE SW,1581,ELIXIR ,AVE,SW
7/23/2020,CC-2020-03537,Code Complaint,"moisture in the air and the walls are wet, the windows open but only one has a screen...she is hearing scratching in the walls but dont know what it is...ac not working ..rotting under the kitchen sink and molded..leak in the basement and it floods with alot of knats..uncovered sockets and wires are exposed on the kitchen floor for the stove","1581 LINDA WAY SW, ATLANTA GA 30310",Unable to Gain Entry,Highly Hazardous,1581 LINDA WAY SW,1581,LINDA ,WAY,SW
3/9/2020,CC-2020-01367,Code Complaint,junk vehicles (red) 1 in driveway that has trash on it. Rodents running around as well as rats from under the car.,"1583 ROGERS AVE SW, ATLANTA GA 30310",Research Return to Clerical,Property Maintenance,1583 ROGERS AVE SW,1583,ROGERS ,AVE,SW
7/23/2020,CC-2020-03531,Code Complaint,hoarder in this address...there are exposed wires hanging from the ceiling in the kitchen area...on the patio he ripped down the breaker box...rat infestation,"1583 STONE GATE LN SE, ATLANTA GA 30317",Notice Mailed,Highly Hazardous,1583 STONE GATE LN SE,1583,STONE GATE ,LN,SE
8/24/2020,CC-2020-04171,Code Complaint,Overgrowth on lot and abandoned,"1584 ABNER TER NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1584 ABNER TER NW,1584,ABNER ,TER,NW
2/5/2021,CC-2021-00469,Code Complaint,so unkept. There are exposed electrical wires and dangerous over growth.,"1585 ARCHER ST SW, ATLANTA GA 30314",Notice Mailed,Highly Hazardous,1585 ARCHER ST SW,1585,ARCHER ,ST,SW
8/24/2020,CC-2020-04183,Code Complaint,Overgrowth of Mamosas and vines are growing all throughout the property.,"1585 CARROLL DR NW, ATLANTA GA 30318",Complied,Property Maintenance,1585 CARROLL DR NW,1585,CARROLL ,DR,NW
1/27/2021,CC-2021-00339,Code Complaint,"Abandoned church that is open and vacant-young girls seen entering-building needs to be locked up, dangerous situation","1585 SOUTH PONCE DE LEON AVE NE, ATLANTA GA 30307",Notice Mailed,Highly Hazardous,1585 SOUTH PONCE DE LEON AVE NE,1585,SOUTH PONCE DE LEON ,AVE,NE
2/25/2020,CC-2020-01150,Code Complaint,Junk trash and debris in behind property / CLBurdin,"1586 ALDER CT SE, ATLANTA GA 30317",Notice-Clerical,Property Maintenance,1586 ALDER CT SE,1586,ALDER ,CT,SE
1/6/2020,CC-2020-00076,Code Complaint,Google search shows that the property is severely overgrowth and that the property is boarded. - TSA,"1586 ARCHER ST SW, ATLANTA GA 30314",Complied,Property Maintenance,1586 ARCHER ST SW,1586,ARCHER ,ST,SW
1/23/2020,CC-2020-00455,Code Complaint,"caller advised junk vehicles, jtd,  lose dogs","1587 ALDER LN SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1587 ALDER LN SW,1587,ALDER ,LN,SW
3/3/2020,CC-2020-01278,Code Complaint,"Junk,Trash and Debris; Junk Vehicles; possible squatters living inside","1587 ALDER LN SW, ATLANTA GA 30311",Citation to Clerical,Property Maintenance,1587 ALDER LN SW,1587,ALDER ,LN,SW
2/17/2020,CC-2020-01004,Code Complaint,Open & Vacant / Overgrowth /Junk Trash & Debris,"1587 ALDER CT SE, ATLANTA GA 30317",Notice Mailed,Highly Hazardous,1587 ALDER CT SE,1587,ALDER ,CT,SE
12/8/2020,CC-2020-06133,Code Complaint,open/vacant - vagrants,"1587 WILLOWBROOK DR SW, ATLANTA GA 30311",Notice Mailed,Highly Hazardous,1587 WILLOWBROOK DR SW,1587,WILLOWBROOK ,DR,SW
3/16/2021,CC-2021-01254,Code Complaint,Opened case due to new ownership. Cross reference case: CC-2019-00991,"1589 OLYMPIAN WAY SW, ATLANTA GA 30310",Assigned to Officer,Highly Hazardous,1589 OLYMPIAN WAY SW,1589,OLYMPIAN ,WAY,SW
1/21/2020,CC-2020-00378,Code Complaint,"Caller called to advised this home has 20 people living in it,has trash overflowing and it sometimes rented as a air b and b.","1591 LAKEWOOD AVE SE, ATLANTA GA 30315",No Violation Found,Property Maintenance,1591 LAKEWOOD AVE SE,1591,LAKEWOOD ,AVE,SE
9/2/2020,CC-2020-04418,Code Complaint,report mold in a house that she was living in and there is a foundation leak and its in the floor boards and all in the basement..,"1593 VAN VLECK AVE SE, ATLANTA GA 30316",Complied,Property Maintenance,1593 VAN VLECK AVE SE,1593,VAN VLECK ,AVE,SE
12/21/2020,CC-2020-06314,Code Complaint,Open and Vacant; Illegal Construction,"1594 NEWTON AVE SE, ATLANTA GA 30316",Transferred to Another Agency,Highly Hazardous,1594 NEWTON AVE SE,1594,NEWTON ,AVE,SE
2/4/2020,CC-2020-00705,Code Complaint,"The house has holes in the floors and ceiling, rats and mice in the property there are was a cat that came in trying to get the mice. Caller stated there is mold and","1595 WOODLAND AVE SE, ATLANTA GA 30316",Citation to Clerical,Highly Hazardous,1595 WOODLAND AVE SE,1595,WOODLAND ,AVE,SE
6/17/2020,CC-2020-02879,Code Complaint,"Junk trash and debris, work property has a lot of rodents going to other address","1596 MOZLEY PL SW, ATLANTA GA 30314",Officer Error Return,Property Maintenance,1596 MOZLEY PL SW,1596,MOZLEY ,PL,SW
5/20/2020,CC-2020-02377,Code Complaint,Minimal Boarding - Boarded More Than 6 Months With Roof Damage,"1597 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Complied,Property Maintenance,1597 JOSEPH E BOONE BLVD NW,1597,JOSEPH E BOONE ,BLVD,NW
6/8/2020,CC-2020-02667,Code Complaint,Caller called to advised the address have over growth and snakes coming from the location,"1598 ATHENS AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1598 ATHENS AVE SW,1598,ATHENS ,AVE,SW
1/26/2021,CC-2021-00327,Code Complaint,outside storage  2) trash/rubbish/debris,"1598 BOULEVARD LORRAINE SW, ATLANTA GA 30311",Refer to Staff Research,Property Maintenance,1598 BOULEVARD LORRAINE SW,1598,BOULEVARD ,LORRAINE,SW
4/28/2020,CC-2020-02016,Code Complaint,Exterior Structure Damages / an opening between the roof and wall structure on front right corner of house that appears to be rotting./ Oversized Yard trimmings for a fallen tree on side of house./ Peeling paint on white trimming around roof.,"1599 EZRA CHURCH DR NW, ATLANTA GA 30314",Complied,Property Maintenance,1599 EZRA CHURCH DR NW,1599,EZRA CHURCH ,DR,NW
2/22/2021,CC-2021-00730,Code Complaint,Hole in roofing / overgrowth / debris / junk vehicle / parking on the grass.,"1599 KENMORE ST SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1599 KENMORE ST SW,1599,KENMORE ,ST,SW
1/30/2020,CC-2020-00582,Code Complaint,JTDnabrown,"1599 MAYFLOWER AVE SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1599 MAYFLOWER AVE SW,1599,MAYFLOWER ,AVE,SW
1/30/2020,CC-2020-00586,Code Complaint,Home has large pipe in backyard that has raw sewage flowing from it. Caller advised it floods her basement. PLEASE CONTACT NEIGHBOR 404 468 6622 IF YOU NEED ASSISTANCE WITH GAINING ACCESS TO PROPERTY.  MS HINES,"1600 FLAT SHOALS RD SE, ATLANTA GA 30316",Referred to Staff Research,Highly Hazardous,1600 FLAT SHOALS RD SE,1600,FLAT SHOALS ,RD,SE
7/31/2020,CC-2020-03714,Code Complaint,overgrowth on a vacant lot.,"1600 PRYOR RD SW, ATLANTA GA 30315",No Violation Found,Property Maintenance,1600 PRYOR RD SW,1600,PRYOR ,RD,SW
4/14/2020,CC-2020-01820,Code Complaint,junk vehicles; property appears to be occupied,"1600 STOKES AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1600 STOKES AVE SW,1600,STOKES ,AVE,SW
1/29/2021,CC-2021-00384,Code Complaint,"Over Growth  on the property side of Dixie and Memorial Drive, Wood fence bushes are blocking the ROW","1602 MEMORIAL DR SE, ATLANTA GA 30317",Refer to Staff Research,Property Maintenance,1602 MEMORIAL DR SE,1602,MEMORIAL ,DR,SE
6/17/2020,CC-2020-02868,Code Complaint,overgrowth  at the backside of the complex  near Dixie Street behind the fence around the complex,"1602 MEMORIAL DR SE, ATLANTA GA 30317",Complied,Property Maintenance,1602 MEMORIAL DR SE,1602,MEMORIAL ,DR,SE
1/31/2020,CC-2020-00645,Code Complaint,"Junk, Trash & Debris Dumpster","1604 EZRA CHURCH DR NW, ATLANTA GA 30314",Complied,Property Maintenance,1604 EZRA CHURCH DR NW,1604,EZRA CHURCH ,DR,NW
9/24/2020,CC-2020-04874,Code Complaint,Junk Vehicles Parked on Lot Unattended,"1604 LAKEWOOD AVE SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1604 LAKEWOOD AVE SE,1604,LAKEWOOD ,AVE,SE
9/21/2020,CC-2020-04771,Code Complaint,House is empty and for sale but people are constantly dumping bags of trash on the property which is visible and unsightly. I\'ve notified the listing agent of the issue without a response.,"1605 SANDTOWN RD SW, ATLANTA GA 30311",Complied,Property Maintenance,1605 SANDTOWN RD SW,1605,SANDTOWN ,RD,SW
2/11/2020,CC-2020-00871,Code Complaint,Citizen reporting an issue of junk trash at the front of this property. tt.,"1605 STOKES AVE SW, ATLANTA GA 30310",Complied,Property Maintenance,1605 STOKES AVE SW,1605,STOKES ,AVE,SW
3/8/2021,CC-2021-01071,Code Complaint,Customer called to report that his neighbor has had a sofa in the front yard for about 2 weeks,"1606 BRIDGEPORT DR NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1606 BRIDGEPORT DR NW,1606,BRIDGEPORT ,DR,NW
2/3/2021,CC-2021-00439,Code Complaint,"junk trash and debris in the rear, peeling flaking paint","1606 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Notice Mailed,Property Maintenance,1606 JOSEPH E BOONE BLVD NW,1606,JOSEPH E BOONE ,BLVD,NW
6/30/2020,CC-2020-03109,Code Complaint,"Grass and weeds are chest height. Some even 5 feet. There is also debris in the back: trash cans, carpet, maybe an old washer, items under a tarp, looks like large pieces of wood or old siding, wheelbarrow, cinder blocks, old smoker, etc","1606 SOUTH GORDON ST SW, ATLANTA GA 30310",Notice-Clerical,Property Maintenance,1606 SOUTH GORDON ST SW,1606,SOUTH GORDON ,ST,SW
2/21/2020,CC-2020-01111,Code Complaint,vacant and open,"1609 RALPH D ABERNATHY BLVD SW, ATLANTA GA 00000",Referred to Staff Research,Highly Hazardous,1609 RALPH D ABERNATHY BLVD SW,1609,RALPH D ABERNATHY ,BLVD,SW
12/7/2020,CC-2020-06118,Code Complaint,Junk Vehicles : Parking on Grass : Not Boarded to Specifications: Overgrowth : Junk Trash and Debris,"1610 WOODLAND AVE SE, ATLANTA GA 30316",Notice Mailed,Property Maintenance,1610 WOODLAND AVE SE,1610,WOODLAND ,AVE,SE
9/2/2020,CC-2020-04417,Code Complaint,Leaking ceiling/mold/no heat/no A/C,"1614 BARRETT DR NW, ATLANTA GA 30318",Complied,Property Maintenance,1614 BARRETT DR NW,1614,BARRETT ,DR,NW
2/12/2020,CC-2020-00896,Code Complaint,"Open & Vacant / Overgrowth / Junk, Trash & Debris / Illegal Dumping","1614 HAZELRIG DR SE, ATLANTA GA 30315",Citation to Clerical,Highly Hazardous,1614 HAZELRIG DR SE,1614,HAZELRIG ,DR,SE
3/18/2020,CC-2020-01549,Code Complaint,junk vehicle abandoned on vacant property lot. Home was demolished......NHibbler,"1615 EZRA CHURCH DR NW, ATLANTA GA 30314",Complied-Under Review,Highly Hazardous,1615 EZRA CHURCH DR NW,1615,EZRA CHURCH ,DR,NW
2/6/2020,CC-2020-00767,Code Complaint,Customer reports junk vehicle/KTurner,"1615 FLAT SHOALS RD SE, ATLANTA GA 30316",Citation Initiated,Property Maintenance,1615 FLAT SHOALS RD SE,1615,FLAT SHOALS ,RD,SE
9/4/2020,CC-2020-04447,Code Complaint,Indoor Furniture left in the yard:at the curb of this property for over a month.,"1615 TALLULAH ST NW, ATLANTA GA 30318",No Violation Found,Property Maintenance,1615 TALLULAH ST NW,1615,TALLULAH ,ST,NW
2/11/2020,CC-2020-00863,Code Complaint,"Junk vehicles, trash / CLBurdin","1616 SOUTH GORDON ST SW, ATLANTA GA 30310",Citation Initiated,Property Maintenance,1616 SOUTH GORDON ST SW,1616,SOUTH GORDON ,ST,SW
1/10/2020,CC-2020-00213,Code Complaint,Junk vehicle. dch,"1617 EZRA CHURCH DR NW, ATLANTA GA 30314",Court Complied,Property Maintenance,1617 EZRA CHURCH DR NW,1617,EZRA CHURCH ,DR,NW
2/3/2021,CC-2021-00438,Code Complaint,"Junk trash and Debris, Retaining Wall Peeling Paint,Hanging/damaged Roof","1617 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Notice Mailed,Property Maintenance,1617 JOSEPH E BOONE BLVD NW,1617,JOSEPH E BOONE ,BLVD,NW
5/7/2020,CC-2020-02178,Code Complaint,Apt 821 mold and leak in kitchen and bathroom. (customer stated she told rent office several times and they just paint over the issue and the mold come back/nabrown,"1620 HOLLYWOOD RD NW, ATLANTA GA 30318",No Violation Found,Highly Hazardous,1620 HOLLYWOOD RD NW,1620,HOLLYWOOD ,RD,NW
2/3/2021,CC-2021-00444,Code Complaint,Junk trash and Debris in rear :Peeling paint : Damage Windows,"1620 JOSEPH E BOONE BLVD NW, ATLANTA GA 30314",Notice Mailed,Property Maintenance,1620 JOSEPH E BOONE BLVD NW,1620,JOSEPH E BOONE ,BLVD,NW
3/18/2021,CC-2021-01303,Code Complaint,All 4-5 vehicles are located in the back yard.,"1620 LANGSTON AVE SW, ATLANTA GA 30310",Assigned to Officer,Property Maintenance,1620 LANGSTON AVE SW,1620,LANGSTON ,AVE,SW
3/5/2020,CC-2020-01328,Code Complaint,"Junk, Trash, and Debris. Vacant Lot","1621 HOLLYWOOD RD NW, ATLANTA GA 30318",Complied,Property Maintenance,1621 HOLLYWOOD RD NW,1621,HOLLYWOOD ,RD,NW
2/10/2021,CC-2021-00528,Code Complaint,Discarded furniture on front lawn,"1621 SANDTOWN RD SW, ATLANTA GA 30311",Complied,Property Maintenance,1621 SANDTOWN RD SW,1621,SANDTOWN ,RD,SW
11/3/2020,CC-2020-05660,Code Complaint,Fallen trees and overgrowth growing into the right-of-way and in the backyard of properties behind it. Habitat for Humanity properties at 1622 &1626 Hazelrig.,"1622 HAZELRIG DR SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1622 HAZELRIG DR SE,1622,HAZELRIG ,DR,SE
12/15/2020,CC-2020-06224,Code Complaint,"McAlister Ave, between emerald and Derry. Illegal Dumping on vacant, private property","1625 EMERALD AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1625 EMERALD AVE SW,1625,EMERALD ,AVE,SW
12/8/2020,CC-2020-06138,Code Complaint,the white sewage pipe on the right side of the home has raw sewage leaking from it. There is feces and tissue spilling out for the past 3 weeks. Sewage is leaking into caller's basement.,"1625 ORLANDO ST SW, ATLANTA GA 30311",Notice Mailed,Highly Hazardous,1625 ORLANDO ST SW,1625,ORLANDO ,ST,SW
10/13/2020,CC-2020-05167,Code Complaint,overgrowth- pic provided,"1627 BOLTON RD NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1627 BOLTON RD NW,1627,BOLTON ,RD,NW
4/15/2020,CC-2020-01853,Code Complaint,junk vehicles parked in driveway; refer to photos in Documents,"1629 BELMONT AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1629 BELMONT AVE SW,1629,BELMONT ,AVE,SW
9/23/2020,CC-2020-04835,Code Complaint,"Dumped trash (mattress), disabled cars and what appears to be illegal construction","1629 LAKEWOOD AVE SE, ATLANTA GA 30315",No Violation Found,Property Maintenance,1629 LAKEWOOD AVE SE,1629,LAKEWOOD ,AVE,SE
5/5/2020,CC-2020-02141,Code Complaint,overgrowth and garbage receptacles located at street; vacant house,"1629 MAYFLOWER AVE SW, ATLANTA GA 30311",Complied,Property Maintenance,1629 MAYFLOWER AVE SW,1629,MAYFLOWER ,AVE,SW
11/17/2020,CC-2020-05845,Code Complaint,P2- Rodent Infestation,"1631 STANTON RD SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1631 STANTON RD SW,1631,STANTON ,RD,SW
12/8/2020,CC-2020-06134,Code Complaint,discarded furniture and POD located in front yard,"1632 MAYFLOWER AVE SW, ATLANTA GA 30311",Complied,Property Maintenance,1632 MAYFLOWER AVE SW,1632,MAYFLOWER ,AVE,SW
10/14/2020,CC-2020-05203,Code Complaint,"Graffiti, overgrowth and trash & debris","1634 LAKEWOOD AVE SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1634 LAKEWOOD AVE SE,1634,LAKEWOOD ,AVE,SE
2/24/2021,CC-2021-00798,Code Complaint,"Report that the resident is always working on cars in the street, blocking traffic, as well as working on them in his yard. She reports that there are junk vehicles located on his property as well.","1635 OAK KNOLL CIR SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1635 OAK KNOLL CIR SE,1635,OAK KNOLL ,CIR,SE
1/22/2020,CC-2020-00418,Code Complaint,"Kevin Brown called to report code enforcement violations Electrical issues, mold, plumbing, hole in the ceiling, active leak","1635 RALPH D ABERNATHY BLVD SW, ATLANTA GA 00000",No Violation Found,Property Maintenance,1635 RALPH D ABERNATHY BLVD SW,1635,RALPH D ABERNATHY ,BLVD,SW
4/14/2020,CC-2020-01812,Code Complaint,Neighbors tree branches are falling onto her property. This may be a hazard.,"1637 BARRETT DR NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1637 BARRETT DR NW,1637,BARRETT ,DR,NW
8/17/2020,CC-2020-04052,Code Complaint,overgrowth on a vacant property..,"1638 OAK KNOLL CIR SE, ATLANTA GA 30315",Complied,Property Maintenance,1638 OAK KNOLL CIR SE,1638,OAK KNOLL ,CIR,SE
5/27/2020,CC-2020-02478,Code Complaint,Overgrowth Front and Back yard,"1640 HARBIN RD SW, ATLANTA GA 30311",Complied,Property Maintenance,1640 HARBIN RD SW,1640,HARBIN ,RD,SW
9/25/2020,CC-2020-04892,Code Complaint,trash and debris located inside and outside a dumpster; appears to be an abandoned project; building permits secured in 2019 and 2020,"1640 SOUTH GORDON ST SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1640 SOUTH GORDON ST SW,1640,SOUTH GORDON ,ST,SW
2/15/2021,CC-2021-00595,Code Complaint,Parking on Grass :,"1642 ALVARADO TER SW, ATLANTA GA 30310",Research Return to Officer,Property Maintenance,1642 ALVARADO TER SW,1642,ALVARADO ,TER,SW
11/3/2020,CC-2020-05655,Code Complaint,"chairs, tires, cabinetss have been dumped in this area","1645 ABNER TER NW, ATLANTA GA 30318",No Violation Found,Property Maintenance,1645 ABNER TER NW,1645,ABNER ,TER,NW
2/27/2020,CC-2020-01207,Code Complaint,"Junk, trash and debris (La Tapatia)  on the corner with no dumpster )  tires stacked up behind the trailers on the property w","1645 MORELAND AVE SE, ATLANTA GA 30316",Citation to Clerical,Property Maintenance,1645 MORELAND AVE SE,1645,MORELAND ,AVE,SE
8/13/2020,CC-2020-03983,Code Complaint,Grass is completely overgrown throughout the front yard,"1646 MALDO DR NW, ATLANTA GA 30318",No Violation Found,Property Maintenance,1646 MALDO DR NW,1646,MALDO ,DR,NW
10/16/2020,CC-2020-05247,Code Complaint,Large overgrown shrubs.-EDAVIS,"1646 MALDO DR NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1646 MALDO DR NW,1646,MALDO ,DR,NW
3/4/2021,CC-2021-01003,Code Complaint,"Open & Vacant / Junk, Trash & Debris / Junk Vehicle","1649 REY ST NW, ATLANTA GA 30318",Assigned to Officer,Highly Hazardous,1649 REY ST NW,1649,REY ,ST,NW
2/10/2020,CC-2020-00833,Code Complaint,"junk and debris ,dilapidated ,open and vacant","1650 RICHMOND AVE SE, ATLANTA GA 30315",Complied,Property Maintenance,1650 RICHMOND AVE SE,1650,RICHMOND ,AVE,SE
3/16/2021,CC-2021-01277,Code Complaint,"Junk vehicle, trash and debris","1651 AIKEN ST SW, ATLANTA GA 30315",Research Return to Clerical,Property Maintenance,1651 AIKEN ST SW,1651,AIKEN ,ST,SW
8/3/2020,CC-2020-03749,Code Complaint,junk trash debris; front and side of yard-EDAVIS,"1652 BURTON ST SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1652 BURTON ST SE,1652,BURTON ,ST,SE
9/23/2020,CC-2020-04836,Code Complaint,"Junk, Trash & Debris on the property","1652 OAK KNOLL CIR SE, ATLANTA GA 30315",Refer to DPW,Property Maintenance,1652 OAK KNOLL CIR SE,1652,OAK KNOLL ,CIR,SE
8/25/2020,CC-2020-04237,Code Complaint,"Lakewood Heights Detail - Junk, Trash & Debris / Flaking Peeling Paint","1653 RICHMOND AVE SE, ATLANTA GA 30315",Complied,Property Maintenance,1653 RICHMOND AVE SE,1653,RICHMOND ,AVE,SE
10/8/2020,CC-2020-05097,Code Complaint,"Junk, trash, debris; overgrowth; no house numbers","1654 MARY GEORGE AVE NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1654 MARY GEORGE AVE NW,1654,MARY GEORGE ,AVE,NW
3/5/2021,CC-2021-01027,Code Complaint,"Junk Vehicles and Junk, Trash, & Debris","1655 ALTADENA PL SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1655 ALTADENA PL SW,1655,ALTADENA ,PL,SW
3/12/2021,CC-2021-01201,Code Complaint,"Customer adv new rehab location built at loc// adv lumber, concrete & dirt all over the the street and yard // adv felt barrier that is required to put prevent run waters not place at loc","1655 BRAEBURN DR SE, ATLANTA GA 30316",Assigned to Officer,Property Maintenance,1655 BRAEBURN DR SE,1655,BRAEBURN ,DR,SE
1/27/2020,CC-2020-00507,Code Complaint,junk vehicle in back yard. / CLBurdin,"1655 FLAT SHOALS RD SE, ATLANTA GA 30316",Complied,Highly Hazardous,1655 FLAT SHOALS RD SE,1655,FLAT SHOALS ,RD,SE
11/10/2020,CC-2020-05777,Code Complaint,ms jackson called to report trees from lot have fallen onto her property and neighboring property,"1655 RANDEE ST NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1655 RANDEE ST NW,1655,RANDEE ,ST,NW
1/9/2020,CC-2020-00166,Code Complaint,"Code Enforcement - Vacant Lot - Overgrowth (exceeds 12 inches) or Junk, Trash, and Debris/KTurner","1656 RICHMOND AVE SE, ATLANTA GA 30315",Court Complied,Property Maintenance,1656 RICHMOND AVE SE,1656,RICHMOND ,AVE,SE
3/5/2021,CC-2021-01025,Code Complaint,Junk Vehicle on jackstands.,"1658 ALTADENA PL SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1658 ALTADENA PL SW,1658,ALTADENA ,PL,SW
7/29/2020,CC-2020-03637,Code Complaint,overgrowth on the property and 3 cars that they work on in the back of the property,"1659 LAURENS DR SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1659 LAURENS DR SW,1659,LAURENS ,DR,SW
2/22/2021,CC-2021-00737,Code Complaint,junk vehhicle,"1659 NEKOMA ST NW, ATLANTA GA 30318",Research Return to Clerical,Property Maintenance,1659 NEKOMA ST NW,1659,NEKOMA ,ST,NW
8/25/2020,CC-2020-04209,Code Complaint,Graffiti & Trash,"1660 JONESBORO RD SE, ATLANTA GA 30315",Complied,Property Maintenance,1660 JONESBORO RD SE,1660,JONESBORO ,RD,SE
9/28/2020,CC-2020-04930,Code Complaint,***Unit 6309***mold in her apt and there is a leak in her ac and it has been leaking for 5 months and it is going into the downstairs unit.,"1660 PEACHTREE ST NE, ATLANTA GA 30309",Unable to Gain Entry,Highly Hazardous,1660 PEACHTREE ST NE,1660,PEACHTREE ,ST,NE
2/19/2021,CC-2021-00707,Code Complaint,"Robin Nurse called to report that she has mold, electrical problems, and rats in her apartment. She stated that the leasing office refuses to make repairs.","1660 PEACHTREE ST NE, ATLANTA GA 30309",Officer Error Return,Highly Hazardous,1660 PEACHTREE ST NE,1660,PEACHTREE ,ST,NE
9/8/2020,CC-2020-04496,Code Complaint,Overgrowth and Vacant Lot,"1661 EVANS DR SW, ATLANTA GA 30310",Complied,Property Maintenance,1661 EVANS DR SW,1661,EVANS ,DR,SW
7/31/2020,CC-2020-03712,Code Complaint,vacant lot that is overgrown,"1661 PRYOR RD SW, ATLANTA GA 30315",Complied,Property Maintenance,1661 PRYOR RD SW,1661,PRYOR ,RD,SW
