"411 PROSPECT BLVD, ELGIN 2276",In Progress,,,,12/8/2020,302.3 - SIDEWALKS AND DRIVEWAYS,NSV20-016435,411,PROSPECT,BLVD,ELGIN,2276
"411 PROSPECT BLVD, ELGIN 2276",In Progress,,,,12/8/2020,302.7 - ACCESSORY STRUCTURES,NSV20-016436,411,PROSPECT,BLVD,ELGIN,2276
"411 PROSPECT BLVD, ELGIN 2276",In Progress,,,,12/8/2020,302.8 - MOTOR VEHICLES,NSV20-016432,411,PROSPECT,BLVD,ELGIN,2276
"411 PROSPECT BLVD, ELGIN 2276",In Progress,,,,12/8/2020,304.6 - EXTERIOR WALLS,NSV20-016437,411,PROSPECT,BLVD,ELGIN,2276
"411 PROSPECT BLVD, ELGIN 2276",In Progress,,,,12/8/2020,305.4 - STAIRS AND WALKING SURFACES,NSV20-016434,411,PROSPECT,BLVD,ELGIN,2276
"411 PROSPECT BLVD, ELGIN 2276",In Progress,,,,12/8/2020,,NSV20-016430,411,PROSPECT,BLVD,ELGIN,2276
"411 SOUTH ST, ELGIN 14948",In Progress,,,,11/24/2020,19.45.065 - COMMERCIAL VEHICLES & TRAILERS PROHIBITED,NSV20-016094,411,SOUTH,ST,ELGIN,14948
"412 HENDEE ST, ELGIN 13458",In Progress,,,,1/6/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-016996,412,HENDEE,ST,ELGIN,13458
"413 S EDISON AVE, ELGIN 17474",In Progress,,,,2/25/2020,302.7 - ACCESSORY STRUCTURES,NSV20-005241,413,EDISON,AVE,ELGIN,17474
"413 S EDISON AVE, ELGIN 17474",In Progress,,,,8/11/2020,R105.1 - PERMIT REQUIRED 1&2 FAMILY RESIDENTIAL,NSV20-010338,413,EDISON,AVE,ELGIN,17474
"413 NORTH ST, ELGIN 6596",In Progress,,,,4/13/2021,112.1 - STOP WORK ORDER,NSV21-019443,413,NORTH,ST,ELGIN,6596
"413 NORTH ST, ELGIN 6596",In Progress,,,,4/13/2021,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,NSV21-019449,413,NORTH,ST,ELGIN,6596
"413 NORTH ST, ELGIN 6596",In Progress,,,,4/13/2021,20.08.010 - HISTORIC DISTRICT NOTICE,NSV21-019448,413,NORTH,ST,ELGIN,6596
"414 ADAMS ST, ELGIN 28223",In Progress,,,,8/28/2020,302.7 - ACCESSORY STRUCTURES,NSV20-011470,414,ADAMS,ST,ELGIN,28223
"414 ADAMS ST, ELGIN 28223",In Progress,,,,8/28/2020,302.7 - ACCESSORY STRUCTURES,NSV20-011472,414,ADAMS,ST,ELGIN,28223
"414 ADAMS ST, ELGIN 28223",In Progress,,,,8/28/2020,304.2 - PROTECTIVE TREATMENT,NSV20-011474,414,ADAMS,ST,ELGIN,28223
"414 ADAMS ST, ELGIN 28223",In Progress,,,,8/28/2020,507.1 - STORM DRAINAGE/GENERAL,NSV20-011471,414,ADAMS,ST,ELGIN,28223
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/1/2020,304.14 - INSECT SCREENS,NSV20-013538,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/1/2020,304.18.1 - DOORS,NSV20-013536,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/1/2020,310 - CARBON MONOXIDE DETECTORS,NSV20-013535,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/1/2020,605.1 - ELECTRICAL EQUIP INSTALLATION,NSV20-013537,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/2/2020,20.08.010 - HISTORIC DISTRICT NOTICE,NSV20-013579,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/2/2020,302.10 - RESIDENTIAL STORAGE,NSV20-013583,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/2/2020,"304.13 - WINDOW, SKYLIGHT & DOOR FRAMES",NSV20-013581,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/2/2020,307.1 - HANDRAILS AND GUARDRAILS,NSV20-013580,414,DUPAGE,ST,ELGIN,8035
"414 DUPAGE ST, ELGIN 8035",In Progress,,,,10/2/2020,6.37.100 - OWNER RESPONSIBILITY,NSV20-013582,414,DUPAGE,ST,ELGIN,8035
"415 N GIFFORD ST, ELGIN 1536",In Progress,,,,1/28/2021,302.8 - MOTOR VEHICLES,NSV21-017503,415,GIFFORD,ST,ELGIN,1536
"415 N GIFFORD ST, ELGIN 1536",In Progress,,,,1/28/2021,"304.13 - WINDOW, SKYLIGHT & DOOR FRAMES",NSV21-017504,415,GIFFORD,ST,ELGIN,1536
"415 N GIFFORD ST, ELGIN 1536",In Progress,,,,1/28/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-017485,415,GIFFORD,ST,ELGIN,1536
"415 N GIFFORD ST, ELGIN 1536",In Progress,,,,1/28/2021,9.24.040 (A) - GARBAGE AND/OR RECYCLING TOTE(S) OUT,NSV21-017502,415,GIFFORD,ST,ELGIN,1536
"415 N PORTER ST, ELGIN 1400",In Progress,,,,10/7/2020,304.13.1 - GLAZING,NSV20-013821,415,PORTER,ST,ELGIN,1400
"415 N PORTER ST, ELGIN 1400",In Progress,,,,10/7/2020,504.1 - PLUMBING & FIXTURES; GENERAL,NSV20-013811,415,PORTER,ST,ELGIN,1400
"415 N PORTER ST, ELGIN 1400",In Progress,,,,10/7/2020,603.1 - MECHANICAL APPLIANCES,NSV20-013817,415,PORTER,ST,ELGIN,1400
"415 N PORTER ST, ELGIN 1400",In Progress,,,,10/7/2020,604.3 - ELECTRICAL SYSTEM HAZARDS,NSV20-013814,415,PORTER,ST,ELGIN,1400
"415 N PORTER ST, ELGIN 1400",In Progress,,,,10/7/2020,604.3 - ELECTRICAL SYSTEM HAZARDS,NSV20-013819,415,PORTER,ST,ELGIN,1400
"415 N PORTER ST, ELGIN 1400",In Progress,,,,10/7/2020,890.630 (E) - HOT & COLD WATER REVERSED,NSV20-013818,415,PORTER,ST,ELGIN,1400
"417 ANN ST, ELGIN 573",In Progress,,,,1/11/2021,302.8 - MOTOR VEHICLES,NSV21-017094,417,ANN,ST,ELGIN,573
"417 ANN ST, ELGIN 573",In Progress,,,,1/11/2021,6.37.060 F - LICENSE INSPECTION REQUIRED,NSV21-017095,417,ANN,ST,ELGIN,573
"418 ELM ST, ELGIN 14715",In Progress,,,,3/23/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-018809,418,ELM,ST,ELGIN,14715
"421 N GIFFORD ST, ELGIN 1535",In Progress,,,,3/23/2021,19.45.065 - COMMERCIAL VEHICLES & TRAILERS PROHIBITED,NSV21-018767,421,GIFFORD,ST,ELGIN,1535
"421 N GIFFORD ST, ELGIN 1535",In Progress,,,,3/23/2021,302.3.1 - PARKING OF MOTOR VEHICLES ON PAVED SURFACES ONLY,NSV21-018768,421,GIFFORD,ST,ELGIN,1535
"421 N GIFFORD ST, ELGIN 1535",In Progress,,,,3/23/2021,302.8 - MOTOR VEHICLES,NSV21-018769,421,GIFFORD,ST,ELGIN,1535
"421 N GIFFORD ST, ELGIN 1535",In Progress,,,,3/23/2021,304.1 - EXTERIOR STRUCTURE; GENERAL,NSV21-018774,421,GIFFORD,ST,ELGIN,1535
"421 PARK ST, ELGIN 82",In Progress,,,,3/1/2021,304.15 - DOORS,NSV21-018063,421,PARK,ST,ELGIN,82
"421 PARK ST, ELGIN 82",In Progress,,,,3/1/2021,6.37.060 F - LICENSE INSPECTION REQUIRED,NSV21-018053,421,PARK,ST,ELGIN,82
"424 DIVISION ST, ELGIN 6538",In Progress,,,,2/1/2021,302.10 - RESIDENTIAL STORAGE,NSV21-017577,424,DIVISION,ST,ELGIN,6538
"424 DIVISION ST, ELGIN 6538",In Progress,,,,2/1/2021,6.37.060 F - LICENSE INSPECTION REQUIRED,NSV21-017565,424,DIVISION,ST,ELGIN,6538
"424 DIVISION ST, ELGIN 6538",In Progress,,,,2/1/2021,9.24.040 (A) - GARBAGE AND/OR RECYCLING TOTE(S) OUT,NSV21-017578,424,DIVISION,ST,ELGIN,6538
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,NSV20-016493,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,20.08.010 - HISTORIC DISTRICT NOTICE,NSV20-016494,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,"304.13 - WINDOW, SKYLIGHT & DOOR FRAMES",NSV20-016481,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,304.13.1 - GLAZING,NSV20-016491,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,304.14 - INSECT SCREENS,NSV20-016490,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,304.15 - DOORS,NSV20-016483,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,305.3 - INTERIOR SURFACES,NSV20-016488,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,305.6 - INTERIOR DOORS,NSV20-016484,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,307.1 - HANDRAILS AND GUARDRAILS,NSV20-016489,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,310 - CARBON MONOXIDE DETECTORS,NSV20-016482,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,604.3 - ELECTRICAL SYSTEM HAZARDS,NSV20-016486,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,605.2 - ELECTRICAL EQUIP - RECEPTACLES,NSV20-016485,424,RAYMOND,ST,ELGIN,9349
"424 RAYMOND ST, ELGIN 9349",In Progress,,,,12/9/2020,,NSV20-016497,424,RAYMOND,ST,ELGIN,9349
"425 ADDISON ST, ELGIN 342",In Progress,,,,2/9/2021,"304.10 - STAIRWAYS, DECKS, PORCHES & BALCONIES",NSV21-017734,425,ADDISON,ST,ELGIN,342
"427 ANN ST, ELGIN 575",In Progress,,,,3/8/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-018323,427,ANN,ST,ELGIN,575
"427 E CHICAGO ST, ELGIN 19677",In Progress,,,,3/22/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-018721,427,CHICAGO,ST,ELGIN,19677
"429 SOUTH ST, ELGIN 14950",In Progress,,,,11/10/2020,302.17 - DEAD OR DECAYING PLANTS,NSV20-015632,429,SOUTH,ST,ELGIN,14950
"429 SOUTH ST, ELGIN 14950",In Progress,,,,11/10/2020,302.7 - ACCESSORY STRUCTURES,NSV20-015633,429,SOUTH,ST,ELGIN,14950
"430 ILLINOIS AVE, ELGIN 7504",In Progress,,,,2/2/2021,6.37.060 F - LICENSE INSPECTION REQUIRED,NSV21-017605,430,ILLINOIS,AVE,ELGIN,7504
"431 BOWEN CT, ELGIN 8810",In Progress,,,,7/30/2020,302.3 - SIDEWALKS AND DRIVEWAYS,NSV20-010082,431,BOWEN,CT,ELGIN,8810
"431 BOWEN CT, ELGIN 8810",In Progress,,,,7/30/2020,304.2 - PROTECTIVE TREATMENT,NSV20-010080,431,BOWEN,CT,ELGIN,8810
"431 BOWEN CT, ELGIN 8810",In Progress,,,,7/30/2020,304.6 - EXTERIOR WALLS,NSV20-010081,431,BOWEN,CT,ELGIN,8810
"431 E CHICAGO ST, ELGIN 8010",In Progress,,,,12/15/2020,105.1 - PERMIT REQUIRED,NSV20-016598,431,CHICAGO,ST,ELGIN,8010
"431 E CHICAGO ST, ELGIN 8010",In Progress,,,,12/15/2020,20.08.010 - HISTORIC DISTRICT NOTICE,NSV20-016597,431,CHICAGO,ST,ELGIN,8010
"431 E CHICAGO ST, ELGIN 8010",In Progress,,,,12/15/2020,302.8 - MOTOR VEHICLES,NSV20-016605,431,CHICAGO,ST,ELGIN,8010
"431 WASHINGTON ST, ELGIN 16104",In Progress,,,,11/18/2020,14.04.091: UNLAWFUL INTERFERENCE WITH WATER SERVICE,NSV20-015873,431,WASHINGTON,ST,ELGIN,16104
"432 ADDISON ST, ELGIN 404",In Progress,,,,12/16/2019,105.1 - PERMIT REQUIRED,NSV19-003747,432,ADDISON,ST,ELGIN,404
"432 ADDISON ST, ELGIN 404",In Progress,,,,12/16/2019,302.7 - ACCESSORY STRUCTURES,NSV19-003746,432,ADDISON,ST,ELGIN,404
"432 NORTH ST, ELGIN 6632",In Progress,,,,12/17/2020,302.16 - TREE MAINTENANCE,NSV20-016697,432,NORTH,ST,ELGIN,6632
"432 NORTH ST, ELGIN 6632",In Progress,,,,12/17/2020,302.17 - DEAD OR DECAYING PLANTS,NSV20-016698,432,NORTH,ST,ELGIN,6632
"432 SUMMIT ST, ELGIN 1560",In Progress,,,,10/5/2020,6.37.100 - OWNER RESPONSIBILITY,NSV20-013662,432,SUMMIT,ST,ELGIN,1560
"432 SUMMIT ST, ELGIN 1560",In Progress,,,,10/5/2020,604.3 - ELECTRICAL SYSTEM HAZARDS,NSV20-013667,432,SUMMIT,ST,ELGIN,1560
"432 SUMMIT ST, ELGIN 1560",In Progress,,,,10/5/2020,605.2 - ELECTRICAL EQUIP - RECEPTACLES,NSV20-013665,432,SUMMIT,ST,ELGIN,1560
"435 RAYMOND ST, ELGIN 9001",In Progress,,,,1/5/2021,20.08.010 - HISTORIC DISTRICT NOTICE,NSV21-016957,435,RAYMOND,ST,ELGIN,9001
"438 FRANKLIN ST, ELGIN 538",In Progress,,,,11/3/2020,302.10 - RESIDENTIAL STORAGE,NSV20-015326,438,FRANKLIN,ST,ELGIN,538
"438 FRANKLIN ST, ELGIN 538",In Progress,,,,11/3/2020,"9.28.135 - OPEN BURNING OF LEAVES, GARBAGE & OTHER",NSV20-015330,438,FRANKLIN,ST,ELGIN,538
"438 FRANKLIN ST, ELGIN 538",In Progress,,,,11/3/2020,9.36.030 - STORAGE OF JUNK,NSV20-015327,438,FRANKLIN,ST,ELGIN,538
"440 FULTON ST, ELGIN 8250",In Progress,,,,2/6/2020,20.08.090 - COMPLIANCE WITH C.O.A.,NSV20-004204,440,FULTON,ST,ELGIN,8250
"440 FULTON ST, ELGIN 8250",In Progress,,,,2/6/2020,304.2 - PROTECTIVE TREATMENT,NSV20-004203,440,FULTON,ST,ELGIN,8250
"440 FULTON ST, ELGIN 8250",In Progress,,,,10/13/2020,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,NSV20-014305,440,FULTON,ST,ELGIN,8250
"440 FULTON ST, ELGIN 8250",In Progress,,,,10/13/2020,20.08.010 - HISTORIC DISTRICT NOTICE,NSV20-014321,440,FULTON,ST,ELGIN,8250
"441 ADDISON ST, ELGIN 347",In Progress,,,,2/23/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-017936,441,ADDISON,ST,ELGIN,347
"444 ADDISON ST, ELGIN 401",In Progress,,,,12/22/2020,302.10 - RESIDENTIAL STORAGE,NSV20-016842,444,ADDISON,ST,ELGIN,401
"444 ADDISON ST, ELGIN 401",In Progress,,,,12/22/2020,302.8 - MOTOR VEHICLES,NSV20-016843,444,ADDISON,ST,ELGIN,401
"444 ADDISON ST, ELGIN 401",In Progress,,,,12/22/2020,,NSV20-016844,444,ADDISON,ST,ELGIN,401
"444 FULTON ST, ELGIN 8251",In Progress,,,,1/15/2021,302.10 - RESIDENTIAL STORAGE,NSV21-017232,444,FULTON,ST,ELGIN,8251
"444 FULTON ST, ELGIN 8251",In Progress,,,,1/15/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-017231,444,FULTON,ST,ELGIN,8251
"444 PRAIRIE ST, ELGIN 8304",In Progress,,,,4/12/2021,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,NSV21-019383,444,PRAIRIE,ST,ELGIN,8304
"444 PRAIRIE ST, ELGIN 8304",In Progress,,,,4/12/2021,20.08.010 - HISTORIC DISTRICT NOTICE,NSV21-019384,444,PRAIRIE,ST,ELGIN,8304
"444 VILLA ST, ELGIN 7340",In Progress,,,,7/16/2020,304.2 - PROTECTIVE TREATMENT,NSV20-009821,444,VILLA,ST,ELGIN,7340
"445 DUPAGE ST, ELGIN 8045",In Progress,,,,4/30/2020,20.08.010 - HISTORIC DISTRICT NOTICE,NSV20-008305,445,DUPAGE,ST,ELGIN,8045
"445 DUPAGE ST, ELGIN 8045",In Progress,,,,4/30/2020,"304.11 - STAIRWAYS, DECKS AND PORCHES",NSV20-008304,445,DUPAGE,ST,ELGIN,8045
"445 DUPAGE ST, ELGIN 8045",In Progress,,,,5/4/2020,304.2 - PROTECTIVE TREATMENT,NSV20-008335,445,DUPAGE,ST,ELGIN,8045
"450 WAVERLY DR, ELGIN 22870",In Progress,,,,3/15/2021,19.45.065 - COMMERCIAL VEHICLES & TRAILERS PROHIBITED,NSV21-018504,450,WAVERLY,DR,ELGIN,22870
"450 PARK ST, ELGIN 318",In Progress,,,,2/1/2021,304.1 - EXTERIOR STRUCTURE; GENERAL,NSV21-017576,450,PARK,ST,ELGIN,318
"450 PARK ST, ELGIN 318",In Progress,,,,2/1/2021,604.3 - ELECTRICAL SYSTEM HAZARDS,NSV21-017575,450,PARK,ST,ELGIN,318
"453 DOUGLAS AVE, ELGIN 1084",In Progress,,,,3/22/2021,9.36.030 - STORAGE OF JUNK,NSV21-018725,453,DOUGLAS,AVE,ELGIN,1084
"455 WALNUT AVE, ELGIN 15039",In Progress,0,ACTIVE,,2/1/2019,304.1 - EXTERIOR STRUCTURE; GENERAL,VI-0357759,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,0,COMPLIED,,2/1/2019,302.3 - SIDEWALKS AND DRIVEWAYS,VI-0357762,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,108.1.3 - STRUCTURE UNFIT FOR HUMAN OCCUPANCY,ACTIVE,,2/1/2019,108.1.3 - STRUCTURE UNFIT FOR HUMAN OCCUPANCY,VI-0357764,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,108.2 - CLOSING OF VACANT STRUCTURES,ACTIVE,,2/1/2019,304.1 - EXTERIOR STRUCTURE; GENERAL,VI-0357760,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,ACTIVE,,2/1/2019,R105.1 - PERMIT REQUIRED 1&2 FAMILY RESIDENTIAL,VI-0357756,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,302.15 - GROUNDCOVER,ACTIVE,,2/1/2019,304.1 - EXTERIOR STRUCTURE; GENERAL,VI-0357757,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,302.7 - ACCESSORY STRUCTURES,ACTIVE,,2/1/2019,16.40.080 (C) - EXTERIOR DOORS,VI-0357754,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,304.1 - EXTERIOR STRUCTURE; GENERAL,ACTIVE,,2/1/2019,302.7 - ACCESSORY STRUCTURES,VI-0357765,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,304.3 - PREMISES IDENTIFICATION,ACTIVE,,2/1/2019,304.3 - PREMISES IDENTIFICATION,VI-0357755,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,11/4/2019,105.3 - REQUIRED TESTING,NSV19-003360,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,11/4/2019,112.1 - STOP WORK ORDER,NSV19-003357,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,11/4/2019,304.5 - FOUNDATION WALLS,NSV19-003361,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,11/4/2019,304.6 - EXTERIOR WALLS,NSV19-003358,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,11/20/2019,9.36.030 - STORAGE OF JUNK,NSV19-003526,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,4/15/2020,304.13.1 - GLAZING,NSV20-007847,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,4/15/2020,304.2 - PROTECTIVE TREATMENT,NSV20-007855,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,4/15/2020,305.3 - INTERIOR SURFACES,NSV20-007857,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,8/27/2020,109.1 - IMMINENT DANGER,NSV20-011255,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,,,,8/27/2020,110.1 - DEMOLITION/GENERAL,NSV20-011257,455,WALNUT,AVE,ELGIN,15039
"455 WALNUT AVE, ELGIN 15039",In Progress,9.36.030 - STORAGE OF JUNK,COMPLIED,,2/1/2019,302.15 - GROUNDCOVER,VI-0357763,455,WALNUT,AVE,ELGIN,15039
"455 OAK ST, ELGIN 15274",In Progress,,,,9/29/2020,104.3 - RIGHT OF ENTRY,NSV20-013343,455,OAK,ST,ELGIN,15274
"455 STELLA ST, ELGIN 9214",In Progress,,,,1/5/2021,304.13.1 - GLAZING,NSV21-016963,455,ELLA,ST,ELGIN,9214
"455.5 OAK ST, ELGIN 33979",In Progress,,,,9/29/2020,104.3 - RIGHT OF ENTRY,NSV20-013342,455,.5 OAK,ST,ELGIN,33979
"456 DOUGLAS AVE, ELGIN 978",In Progress,,,,1/21/2020,19.45.065 - COMMERCIAL VEHICLES & TRAILERS PROHIBITED,NSV20-004047,456,DOUGLAS,AVE,ELGIN,978
"456 DOUGLAS AVE, ELGIN 978",In Progress,,,,1/21/2020,9.36.030 - STORAGE OF JUNK,NSV20-004046,456,DOUGLAS,AVE,ELGIN,978
"456 DOUGLAS AVE, ELGIN 978",In Progress,,,,3/31/2021,9.36.030 - STORAGE OF JUNK,NSV21-019096,456,DOUGLAS,AVE,ELGIN,978
"456 WALNUT AVE, ELGIN 15043",In Progress,,,,1/25/2021,302.10 - RESIDENTIAL STORAGE,NSV21-017403,456,WALNUT,AVE,ELGIN,15043
"456 E CHICAGO ST, ELGIN 7270",In Progress,,,,12/2/2020,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,NSV20-016288,456,CHICAGO,ST,ELGIN,7270
"456 E CHICAGO ST, ELGIN 7270",In Progress,,,,12/2/2020,20.08.010 - HISTORIC DISTRICT NOTICE,NSV20-016286,456,CHICAGO,ST,ELGIN,7270
"456 PARK ST, ELGIN 317",In Progress,,,,3/29/2021,114.1 - UNLAWFUL ACTS/PERMIT REQUIRED,NSV21-018997,456,PARK,ST,ELGIN,317
"456 PARK ST, ELGIN 317",In Progress,,,,3/29/2021,13.04.170 - DEPOSITS ON STREETS,NSV21-018993,456,PARK,ST,ELGIN,317
"456 PARK ST, ELGIN 317",In Progress,,,,3/29/2021,20.08.010 - HISTORIC DISTRICT NOTICE,NSV21-019000,456,PARK,ST,ELGIN,317
"457 NORTH ST, ELGIN 6601",In Progress,,,,4/22/2021,302.10 - RESIDENTIAL STORAGE,NSV21-019703,457,NORTH,ST,ELGIN,6601
"457 NORTH ST, ELGIN 6601",In Progress,,,,4/22/2021,9.24.040 (A) - GARBAGE AND/OR RECYCLING TOTE(S) OUT,NSV21-019702,457,NORTH,ST,ELGIN,6601
"457 ORCHARD ST, ELGIN 15526",In Progress,,,,1/10/2020,304.2 - PROTECTIVE TREATMENT,NSV20-003911,457,ORCHARD,ST,ELGIN,15526
"458 SOUTH ST, ELGIN 17254",In Progress,,,,3/24/2021,304.3 - PREMISES IDENTIFICATION,NSV21-018831,458,SOUTH,ST,ELGIN,17254
"458 SOUTH ST, ELGIN 17254",In Progress,,,,3/24/2021,304.6 - EXTERIOR WALLS,NSV21-018833,458,SOUTH,ST,ELGIN,17254
"458 SOUTH ST, ELGIN 17254",In Progress,,,,3/24/2021,304.7 - ROOFS AND DRAINAGE,NSV21-018834,458,SOUTH,ST,ELGIN,17254
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,16.40.080 (C) - EXTERIOR DOORS,NSV20-013522,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,302.10 - RESIDENTIAL STORAGE,NSV20-013521,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,304.18.1 - DOORS,NSV20-013523,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,305.3 - INTERIOR SURFACES,NSV20-013530,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,305.3 - INTERIOR SURFACES,NSV20-013532,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,305.6 - INTERIOR DOORS,NSV20-013533,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,310 - CARBON MONOXIDE DETECTORS,NSV20-013515,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,504.1 - PLUMBING & FIXTURES; GENERAL,NSV20-013529,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,603.1 - MECHANICAL APPLIANCES,NSV20-013531,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,704.2 - SMOKE ALARMS,NSV20-013511,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,9.36.030 - STORAGE OF JUNK,NSV20-013517,459,ASHLAND,AVE,ELGIN,13673
"459 ASHLAND AVE, ELGIN 13673",In Progress,,,,10/1/2020,9.36.030 - STORAGE OF JUNK,NSV20-013534,459,ASHLAND,AVE,ELGIN,13673
"459 JEFFERSON AVE, ELGIN 1716",In Progress,,,,1/4/2021,19.45.065 - COMMERCIAL VEHICLES & TRAILERS PROHIBITED,NSV21-016917,459,JEFFERSON,AVE,ELGIN,1716
"459 JEFFERSON AVE, ELGIN 1716",In Progress,,,,1/4/2021,302.8 - MOTOR VEHICLES,NSV21-016918,459,JEFFERSON,AVE,ELGIN,1716
"459 JEFFERSON AVE, ELGIN 1716",In Progress,,,,1/4/2021,304.6 - EXTERIOR WALLS,NSV21-016919,459,JEFFERSON,AVE,ELGIN,1716
"459 JEFFERSON AVE, ELGIN 1716",In Progress,,,,1/4/2021,6.37.100 - OWNER RESPONSIBILITY,NSV21-016916,459,JEFFERSON,AVE,ELGIN,1716
