6090024,#36H Rivergreen/Addison,9/26/2006,,,,1,0,Notice of Violation,9/26/2006
6040038,#35 Towering Peaks,4/27/2006,,,,1,0,Notice of Violation,4/27/2006
6090025,#34H Rivergreen/Addison,9/26/2006,,,,1,0,Notice of Violation,9/26/2006
6040037,#34 Towering Peaks,4/27/2006,,,,1,0,Notice of Violation,4/27/2006
6090019,#34 Rivergreen/Woodbury,9/26/2006,,,,1,0,Notice of Violation,9/26/2006
6060074,#34 Creekside @ Prominence,6/20/2006,,,,1,0,Notice of Violation,6/20/2006
7010036,#34 Creekside,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6040036,#33 Towering Peaks,4/27/2006,,,,1,0,Notice of Violation,4/27/2006
6060085,#33 Horizion Peaks,6/29/2006,,,,1,0,Notice of Violation,6/29/2006
6090053,#33 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6040035,#32 Towering Peaks,4/27/2006,,,,1,0,Notice of Violation,4/27/2006
6120001,#315 Big Meadow/Laurel Cyn,12/1/2006,,,,1,0,Notice of Violation,12/1/2006
6070014,#31 Horizion Peaks,7/7/2006,,,,1,0,Notice of Violation,7/7/2006
6100054,#306 Diamond RDG,10/20/2006,,,,1,0,Notice of Violation,10/20/2006
6100055,#304 Diamond RDG,10/20/2006,,,,1,0,Notice of Violation,10/20/2006
6100056,#300 Diamond RDG,10/20/2006,,,,1,0,Notice of Violation,10/20/2006
6070013,#30 Horizion Peaks,7/7/2006,,,,1,0,Notice of Violation,7/7/2006
6090054,#30 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6110004,#3 Norton LK,11/1/2006,,,,1,0,Notice of Violation,11/1/2006
6090013,#2S Rivergreen/Chestnut GLN,9/26/2006,,,,1,0,Notice of Violation,9/26/2006
6110005,#299 The Emclave @ Daimond Rid,11/2/2006,,,,1,0,Notice of Violation,11/2/2006
6110006,#298 Enclave @ Diamond RDG,11/2/2006,,,,1,0,Notice of Violation,11/2/2006
6100057,#298 Diamond RDG,10/20/2006,,,,1,0,Notice of Violation,10/20/2006
6050034,#293 Capri RDG,5/17/2006,,,,1,0,Notice of Violation,5/17/2006
6090055,#29 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6050033,#289 Capri RDG,5/17/2006,,,,1,0,Notice of Violation,5/17/2006
6050032,#288 Capri RDG,5/17/2006,,,,1,0,Notice of Violation,5/17/2006
6050028,#287 Capri RDG,5/11/2006,,,,1,0,Notice of Violation,5/11/2006
6050027,#286 Capri RDG,5/11/2006,,,,1,0,Notice of Violation,5/11/2006
6050025,#285 Capri RDG,5/11/2006,,,,1,0,Notice of Violation,5/11/2006
6110007,#281 Enclave @ Diamond RDG,11/2/2006,,,,1,0,Notice of Violation,11/2/2006
6100034,#281 Encalve @ Diamond RDG,10/3/2006,,,,1,0,Notice of Violation,9/28/2006
6090056,#28 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6030034,#27 Union CV,3/21/2006,,,,1,0,Notice of Violation,3/21/2006
6070012,#27 Horizion Peaks,7/6/2006,,,,2,0,Notice of Violation,10/23/2006
6100035,#269 Enclave @ Diamond RDG,10/3/2006,,,,1,0,Notice of Violation,9/28/2006
6110008,#269 Enclave @ Diamond RDG,11/2/2006,,,,1,0,Notice of Violation,11/2/2006
6100036,#268 Enclave @ Diamond RDG,10/3/2006,,,,1,0,Notice of Violation,10/3/2006
6110009,#268 Enclave @ Diamond RDG,11/2/2006,,,,1,0,Notice of Violation,11/2/2006
6050026,#267 Capri RDG,5/11/2006,,,,1,0,Notice of Violation,5/11/2006
6060055,#260 Mountain Laurel Dr,6/12/2006,,,,1,0,Notice of Violation,6/12/2006
6030035,#26 Union CV,3/21/2006,,,,1,0,Notice of Violation,3/21/2006
6060054,#259 Mountain Laurel Dr,6/12/2006,,,,1,0,Notice of Violation,6/12/2006
6090057,#25 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6030033,#247 Diamond RDG,3/16/2006,,,,1,0,Notice of Violation,3/16/2006
6050039,#247 Capri RDG,5/18/2006,,,,1,0,Notice of Violation,5/19/2006
7010022,#24 Hidden Crk,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6090058,#24 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6050010,#2342 Town ML,5/4/2006,,,,2,0,Notice of Violation,5/18/2006
6050011,#2340 Town ML,5/4/2006,,,,1,0,Notice of Violation,5/4/2006
6060073,#2338 Town ML,6/19/2006,,,,1,0,Notice of Violation,6/19/2006
6060020,#23 Park VLG,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
7010021,#23 Hidden Crk,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6090059,#23 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6060072,#2294 Town ML,6/19/2006,,,,1,0,Notice of Violation,6/19/2006
6060021,#2286 Town ML,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6060044,#2286 Town ML,6/6/2006,,,,1,0,Notice of Violation,6/6/2006
6110018,#227 Prominence Ct,11/7/2006,,,,1,0,Notice of Violation,11/7/2006
6110017,#226 Prominence Ct,11/7/2006,,,,1,0,Notice of Violation,11/7/2006
6110015,#225 Prominence Ct,11/7/2006,,,,1,0,Notice of Violation,11/7/2006
6110016,#225 Prominence Ct,11/7/2006,,,,1,0,Notice of Violation,11/7/2006
6110014,#224 Prominence Ct,11/7/2006,,,,1,0,Notice of Violation,11/7/2006
6110027,#224 Laurel Cyn,11/28/2006,,,,1,0,Notice of Violation,11/28/2006
6110028,#223 Laurel Cyn,11/28/2006,,,,1,0,Notice of Violation,11/28/2006
6110029,#222 Laurel Cyn,11/28/2006,,,,1,0,Notice of Violation,11/28/2006
6110030,#221 Laurel Cyn,11/28/2006,,,,1,0,Notice of Violation,11/28/2006
7010020,#22 Hidden Crk,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6110031,#219 Laurel Cyn,11/28/2006,,,,1,0,Notice of Violation,11/28/2006
6050024,#217 Oleander Way,5/10/2006,,,,1,0,Notice of Violation,5/10/2006
6050023,#216 Oleander Way,5/10/2006,,,,1,0,Notice of Violation,5/10/2006
6050022,#215 Oleander Way,5/10/2006,,,,1,0,Notice of Violation,5/10/2006
6050021,#214 Oleander Way,5/10/2006,,,,1,0,Notice of Violation,5/10/2006
6100040,#213 Enclave @ HM,10/5/2006,,,,1,0,Notice of Violation,10/5/2006
6090052,#21 Great Sky/Horizion Peaks,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6100038,#203 Norton LK,10/5/2006,,,,1,0,Notice of Violation,10/5/2006
6060037,#201 Sweet Spice Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6060036,#200 Sweet Spice Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6060026,#20 Morning Mist,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6060048,#20 Morning Mist,6/6/2006,,,,1,0,Notice of Violation,6/6/2006
6090042,#20 Great Sky/Mourning Mist,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
6060029,#2 Southern Lgts,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
7010014,#2 Hidden LK,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6090012,#1S Rivergreen/Chestnut GLN,9/26/2006,,,,1,0,Notice of Violation,9/26/2006
6110039,#19T New Point/Rivergreen,11/29/2006,,,,1,0,Notice of Violation,11/29/2006
6060035,#199 Sweet Spice Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6060034,#198 Sweet Spice Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6060033,#197 Sweet Spice Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6110040,#18T New Point/Rivergreen,11/29/2006,,,,1,0,Notice of Violation,11/29/2006
6060069,#189 Mountain VW,6/13/2006,,,,1,0,Notice of Violation,6/13/2006
6110041,#17T New Point/Rivergreen,11/29/2006,,,,1,0,Notice of Violation,11/29/2006
6110042,#16T New Point/Rivergreen,11/29/2006,,,,1,0,Notice of Violation,11/29/2006
6100043,#162 Hidden LK,10/5/2006,,,,1,0,Notice of Violation,10/5/2006
6060051,#16 Hiddin LK,6/12/2006,,,,1,0,Notice of Violation,6/12/2006
6040018,#16 Hidden LK,4/18/2006,,,,1,0,Notice of Violation,4/18/2006
7010024,#16 Hidden Crk,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6070001,#159 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6050001,#159 Mountain View Blvd,5/1/2006,,,,3,0,Notice of Violation,5/30/2006
6070002,#158 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6070003,#157 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6070004,#156 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6070005,#155 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6070006,#154 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6070007,#153 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6070008,#152 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
6060027,#152 Morning Mist,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6070009,#151 The Sta,7/5/2006,,,,1,0,Notice of Violation,7/5/2006
7010029,#151 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6060028,#151 Morning Mist,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
7010030,#150 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
7010023,#15 Hidden Crk,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6090043,#15 Great Sky/Mourning Mist,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
6110010,#149 Eagle VW,11/3/2006,,,,1,0,Notice of Violation,11/3/2006
6060045,#1458 Town ML,6/6/2006,,,,1,0,Notice of Violation,6/6/2006
7010031,#145 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
7010032,#144 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6050002,#144 Mountain VW,5/1/2006,,,,2,0,Notice of Violation,5/11/2006
6060067,#144 Mountain VW,6/13/2006,,,,1,0,Notice of Violation,6/13/2006
7010008,#144 Mountain VW,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
7010033,#143 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6050012,#143 Mountain VW,5/5/2006,,,,1,0,Notice of Violation,5/8/2006
6110012,#143 Eagle VW,11/3/2006,,,,1,0,Notice of Violation,11/3/2006
7010034,#142 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6050004,#142 Mountain VW,5/2/2006,,,,2,0,Notice of Violation,5/11/2006
6110011,#142 Eagle VW,11/3/2006,,,,1,0,Notice of Violation,11/3/2006
7010035,#141 The Sta,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6050005,#140 Mountain VW,5/2/2006,,,,2,0,Notice of Violation,5/30/2006
6080006,#140 Mountain VW,8/9/2006,,,,1,0,Notice of Violation,8/9/2006
7010009,#140 Mountain VW,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6030040,#139 Ridge Crst,3/23/2006,,,,1,0,Notice of Violation,3/23/2006
6050006,#139 Mountain VW,5/2/2006,,,,1,0,Notice of Violation,5/2/2006
6060066,#139 Mountain VW,6/13/2006,,,,1,0,Notice of Violation,6/13/2006
6080007,#139 Mountain VW,8/9/2006,,,,1,0,Notice of Violation,8/9/2006
7010010,#139 Mountain VW,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6030039,#138 Ridge Crst,3/23/2006,,,,1,0,Notice of Violation,3/23/2006
6060065,#138 Mountain VW,6/13/2006,,,,1,0,Notice of Violation,6/13/2006
6080008,#138 Mountain VW,8/9/2006,,,,1,0,Notice of Violation,8/9/2006
7010011,#138 Mountain VW,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6060064,#137 Mountain VW,6/13/2006,,,,1,0,Notice of Violation,6/13/2006
6050031,#134 Ceekside Pass,5/16/2006,,,,1,0,Notice of Violation,5/16/2006
7010045,#1310 Town ML,1/22/2007,,,,1,0,Notice of Violation,1/22/2007
6030023,#131 Tupelo Trl,3/15/2006,,,,1,0,Notice of Violation,3/15/2006
6060039,#131 Nobleman Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
7010044,#1300 Town ML,1/22/2007,,,,1,0,Notice of Violation,1/22/2007
6060030,#130 The Sta,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6090060,#130 Park VLG,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6060038,#130 Nobleman Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6090051,#130 Great Sky/Southern Lgts,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6100060,#130 Great Sky/Southern Lgts,10/23/2006,,,,1,0,Notice of Violation,10/23/2006
6110043,#13 New Point/Rivergreen,11/29/2006,,,,1,0,Notice of Violation,11/29/2006
6060046,#1298 Town ML,6/6/2006,,,,1,0,Notice of Violation,6/6/2006
6060071,#1298 Town ML,6/19/2006,,,,1,0,Notice of Violation,6/19/2006
6060070,#1294 Town ML,6/19/2006,,,,1,0,Notice of Violation,6/19/2006
6060031,#129 The Sta,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6060040,#129 Nobleman Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6060041,#128 Nobleman Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6100059,#128 Great Sky/Southern Lgts,10/23/2006,,,,1,0,Notice of Violation,10/23/2006
6060042,#127 Nobleman Way,6/5/2006,,,,1,0,Notice of Violation,6/5/2006
6090050,#126 Great Sky/Southern Lgts,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6090031,#125 Great Sky/Thundering HL,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
6050029,#125 Creekside Pass,5/16/2006,,,,1,0,Notice of Violation,5/16/2006
6050030,#124 Creekside Pass,5/16/2006,,,,1,0,Notice of Violation,5/16/2006
6090033,#122 Great Sky/Thundering HL,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
6090034,#121 Great Sky/Thundering HL,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
6040002,#120 Parkbrook Way,4/3/2006,,,,1,0,Notice of Violation,4/3/2006
6090035,#120 Great Sky/Thundering HL,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
6110044,#11T New Point/Rivergreen,11/29/2006,,,,1,0,Notice of Violation,11/29/2006
6120002,#118 Rivergreen/Generals Pl,12/11/2006,,,,1,0,Notice of Violation,12/11/2006
6070019,#115 Eagle VW,7/12/2006,,,,1,0,Notice of Violation,7/12/2006
6070018,#114 Eagle VW,7/12/2006,,,,1,0,Notice of Violation,7/12/2006
6070017,#113 Eagle VW,7/12/2006,,,,1,0,Notice of Violation,7/12/2006
7010037,#113 Eagle VW,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
6060043,#1120 Town ML,6/6/2006,,,,1,0,Notice of Violation,6/6/2006
6040016,#1106 Town ML,4/17/2006,,,,1,0,Notice of Violation,4/17/2006
6040024,#11 Hidden LK,4/25/2006,,,,1,0,Notice of Violation,4/25/2006
6030041,#109 Garden Cir,3/24/2006,,,,1,0,Notice of Violation,3/24/2006
6060012,#108D Woodbury,6/1/2006,,,,1,0,Notice of Violation,6/1/2006
6090062,#1086 Town ML,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6090063,#1085 Town ML,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6050040,#108 Oconee Way,5/22/2006,,,,1,0,Notice of Violation,5/22/2006
6050041,#107 Oconee Way,5/22/2006,,,,1,0,Notice of Violation,5/22/2006
6050042,#106 Oconee Way,5/22/2006,,,,1,0,Notice of Violation,5/22/2006
6060005,#104 Stoney Hollow Rd,6/1/2006,,,,1,0,Notice of Violation,6/1/2006
6060023,#103D Woodbury,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6060006,#103 Stoney Hollow Rd,6/1/2006,,,,1,0,Notice of Violation,6/1/2006
6060022,#102D Woodbury,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6100033,#1014 Town ML,9/28/2006,,,,1,0,Notice of Violation,9/28/2006
6060008,#101 Stoney Hollow Rd,6/1/2006,,,,1,0,Notice of Violation,6/1/2006
6060015,#100 Stoney Holw,6/2/2006,,,,1,0,Notice of Violation,6/2/2006
6090038,#100 Great Sky/Thundering HL,9/27/2006,,,,1,0,Notice of Violation,9/27/2006
7010017,#10 Hidden LK,1/10/2007,,,,1,0,Notice of Violation,1/10/2007
10020001,,2/2/2010,,12/4/2017,,1,0,Notice of Violation,2/2/2010
10020002,,2/3/2010,,2/3/2010,,1,0,Notice of Violation,1/27/2010
10020003,,2/3/2010,,,,1,0,Notice of Violation,1/28/2010
10020004,,2/3/2010,,,,1,0,Notice of Violation,1/28/2010
10020005,,2/3/2010,,,,1,0,Notice of Violation,1/28/2010
10020006,,2/3/2010,,,,1,0,Notice of Violation,1/28/2010
10020007,,2/3/2010,,,,1,0,Notice of Violation,1/28/2010
10020008,,2/3/2010,,,,1,0,Notice of Violation,1/25/2010
10040001,,4/9/2010,,,,0,0,,
10040002,,4/9/2010,,,,0,0,,
10040003,,4/9/2010,,,,0,0,,
10040004,,4/9/2010,,,,0,0,,
10040005,,4/9/2010,,,,0,0,,
10040006,,4/9/2010,,,,0,0,,
17070001,,7/27/2017,,,,0,0,,
17080002,,8/9/2017,,,,0,0,Citation / Ticket,8/9/2017
5060002,,6/14/2005,,,,0,0,,
5060003,,6/14/2005,,,,0,0,,
6030038,,3/22/2006,,,,1,0,Notice of Violation,3/22/2006
6050020,,5/9/2006,,,,0,0,,
6100061,,10/24/2006,,,,0,0,,
7060001,,6/13/2007,,,,0,0,Citation / Ticket,6/13/2007
7060002,,6/13/2007,,,,0,0,,
7060004,,5/3/2007,,,,0,0,,
7060006,,6/20/2007,,,,0,0,,
7060007,,6/20/2007,,,,0,0,,
7080002,,8/1/2007,,,,0,0,,
7080004,,8/3/2007,,,,0,0,,
7080005,,8/9/2007,,,,0,0,,
7080006,,8/16/2007,,,,0,0,,
7080007,,8/16/2007,,,,0,0,,
7080009,,8/22/2007,,,,0,0,,
7090002,,9/12/2007,,,,0,0,,
7100002,,10/15/2007,,,,0,0,,
7110001,,11/5/2007,",",,,0,0,,
7110003,,11/9/2007,,,,0,0,,
7110004,,11/16/2007,,,,0,0,,
7120004,,12/13/2007,,,,0,0,,
7120006,,12/14/2007,",",,,0,0,,
7120007,,12/17/2007,",",,,0,0,,
7120008,,12/18/2007,,,,0,0,,
8010001,,1/3/2008,,,,0,0,,
8010002,,1/3/2008,,,,0,0,,
8010003,,1/8/2008,,,,0,0,,
8010004,,1/8/2008,,,,0,0,,
8010005,,1/8/2008,,,,0,0,,
8010006,,1/9/2008,,,,0,0,,
8010007,,1/14/2008,,,,0,0,Citation / Ticket,1/14/2008
8010008,,1/14/2008,,,,0,0,Citation / Ticket,1/14/2008
8010010,,1/15/2008,,,,1,0,Notice of Violation,1/15/2008
8010011,,1/10/2008,,,,1,0,Notice of Violation,1/15/2008
8010012,,1/18/2008,,,,1,0,Notice of Violation,1/18/2008
8010013,,1/23/2008,,,,1,0,Notice of Violation,1/23/2008
8010014,,1/22/2008,,,,1,0,Notice of Violation,1/23/2008
8010015,,1/23/2008,,,,1,0,Notice of Violation,1/23/2008
8010016,,1/28/2008,,,,1,0,Notice of Violation,1/28/2008
8010017,,1/28/2008,,,,1,0,Notice of Violation,1/28/2008
8010018,,1/30/2008,,,,1,0,Notice of Violation,1/30/2008
8020001,,2/1/2008,",",,,0,0,Citation / Ticket,2/1/2008
8020002,,2/4/2008,,,,0,0,Citation / Ticket,2/4/2008
8020003,,2/15/2008,",",,,0,0,,
8020004,,2/5/2008,,,,0,0,Citation / Ticket,2/5/2008
8020005,,2/5/2008,,,,1,0,Notice of Violation,2/5/2008
8020006,,2/6/2008,,,,1,0,Notice of Violation,2/6/2008
8020007,,2/5/2008,,,,1,0,Notice of Violation,2/6/2008
8020008,,2/6/2008,,,,1,0,Notice of Violation,2/6/2008
8020009,,2/6/2008,,,,1,0,Notice of Violation,2/6/2008
8020010,,2/6/2008,,,,0,0,Citation / Ticket,2/6/2008
8020012,,2/8/2008,,,,1,0,Notice of Violation,2/8/2008
8020013,,2/8/2008,,,,0,0,,
8020014,,2/18/2008,,,,1,0,Notice of Violation,2/18/2008
8020015,,2/20/2008,,,,1,0,Notice of Violation,2/20/2008
8020016,,2/20/2008,,,,1,0,Notice of Violation,2/18/2008
8020017,,2/22/2008,,,,0,0,Citation / Ticket,2/22/2008
8020018,,2/26/2008,,,,1,0,Notice of Violation,2/27/2008
8020022,,2/21/2008,,,,1,0,Notice of Violation,2/27/2008
8020023,,2/22/2008,,,,0,0,Citation / Ticket,2/27/2008
8030001,,2/27/2008,,,,1,0,Notice of Violation,3/3/2008
8030002,,2/27/2008,,,,1,0,Notice of Violation,3/3/2008
8030003,,5/1/2008,,,,2,0,Notice of Violation,5/1/2008
8030005,,3/3/2008,,,,1,0,Notice of Violation,3/3/2008
8030006,,3/5/2008,,,,0,0,Citation / Ticket,3/5/2008
8030010,,3/5/2008,,,,1,0,Notice of Violation,3/5/2008
8030011,,3/5/2008,,,,0,0,,
8030012,,3/6/2008,,,,0,0,Citation / Ticket,3/6/2008
8030013,,3/6/2008,,,,1,0,Notice of Violation,3/6/2008
8030014,,3/6/2008,,,,0,0,Citation / Ticket,3/6/2008
8030015,,2/13/2008,,,,1,0,Notice of Violation,2/13/2008
8030016,,3/7/2008,,,,1,0,Notice of Violation,3/6/2008
8030017,,3/7/2008,,,,1,0,Notice of Violation,3/7/2008
8030018,,2/18/2008,,,,0,0,,
8030019,,3/5/2008,,,,1,0,Notice of Violation,3/10/2008
8030020,,3/18/2008,,,,1,0,Notice of Violation,3/18/2008
8030021,,3/18/2008,,,,0,0,Citation / Ticket,3/18/2008
8030022,,3/20/2008,,,,1,0,Notice of Violation,3/20/2008
8030023,,3/17/2008,,,,1,0,Notice of Violation,3/20/2008
8030024,,3/17/2008,,,,1,0,Notice of Violation,3/17/2008
8030025,,3/17/2008,,,,1,0,Notice of Violation,3/17/2008
8030026,,3/20/2008,,,,1,0,Notice of Violation,3/17/2008
8030027,,3/17/2008,,,,1,0,Notice of Violation,3/17/2008
8030028,,3/19/2008,,,,1,0,Notice of Violation,3/19/2008
8030030,,3/20/2008,,,,0,0,,
8070001,,7/3/2008,",",,,0,0,Citation / Ticket,7/3/2008
8070002,,7/11/2008,,,,0,0,Citation / Ticket,7/10/2008
8070003,,7/11/2008,,,,0,0,Citation / Ticket,7/10/2008
8070004,,7/11/2008,,,,0,0,Citation / Ticket,7/10/2008
8070005,,7/22/2008,,,,1,0,Notice of Violation,7/22/2008
8070006,,7/28/2008,,,,1,0,Notice of Violation,7/28/2008
8070007,,7/14/2008,,,,1,0,Notice of Violation,7/14/2008
8070011,,5/28/2008,,,,1,0,Notice of Violation,5/28/2008
8070012,,7/30/2008,,,,1,0,Notice of Violation,7/30/2008
8080001,,8/11/2008,,,,1,0,Notice of Violation,8/11/2008
8080002,,8/29/2008,,,,0,0,Citation / Ticket,8/29/2008
8080003,,8/29/2008,,,,1,0,Notice of Violation,8/29/2008
8080004,,8/29/2008,,,,1,0,Notice of Violation,8/26/2008
8080005,,8/27/2008,,,,1,0,Notice of Violation,8/27/2008
8080006,,8/26/2008,,,,1,0,Notice of Violation,8/26/2008
8080007,,8/5/2008,,,,1,0,Notice of Violation,8/5/2008
8080008,,8/29/2008,,,,1,0,Notice of Violation,8/29/2008
8080009,,8/29/2008,,,,1,0,Notice of Violation,8/29/2008
8080010,,8/29/2008,,,,1,0,Notice of Violation,8/29/2008
8090001,,9/4/2008,,,,0,0,Citation / Ticket,9/4/2008
8090002,,9/8/2008,,,,0,0,Citation / Ticket,9/8/2008
8100003,,10/14/2008,,,,0,0,Citation / Ticket,10/14/2008
8100004,,10/14/2008,,,,0,0,,
8110001,,11/25/2008,,,,1,0,Notice of Violation,11/25/2008
8120001,,12/2/2008,,,,0,0,Citation / Ticket,12/2/2008
8120002,,12/2/2008,,,,1,0,Notice of Violation,12/2/2008
8120003,,12/2/2008,,,,1,0,Notice of Violation,12/2/2008
8120004,,12/12/2008,,,,0,0,Citation / Ticket,12/12/2008
8120005,,12/12/2008,,,,0,0,Citation / Ticket,12/12/2008
9010001,,1/7/2009,,,,0,0,Citation / Ticket,1/7/2009
9030001,,3/3/2009,,,,1,0,Notice of Violation,3/4/2009
9030002,,3/5/2009,,,,0,0,Citation / Ticket,3/5/2009
9030003,,3/5/2009,,,,1,0,Notice of Violation,3/4/2009
9030004,,3/9/2009,,,,1,0,Notice of Violation,3/9/2009
9030005,,3/16/2009,,,,1,0,Notice of Violation,3/12/2009
9030006,,2/20/2009,,,,1,0,Notice of Violation,2/20/2009
9030007,,2/19/2009,,,,1,0,Notice of Violation,2/19/2009
9030009,,2/20/2009,,,,1,0,Notice of Violation,2/20/2009
9030010,,3/18/2009,,,,1,0,Notice of Violation,3/18/2009
9030011,,3/25/2009,,,,1,0,Notice of Violation,3/25/2009
9030012,,3/26/2009,,,,1,0,Notice of Violation,3/26/2009
9030013,,3/26/2009,,,,1,0,Notice of Violation,3/26/2009
9030014,,3/31/2009,,,,0,0,,
9030015,,3/31/2009,,,,1,0,Notice of Violation,3/31/2009
9040001,,4/3/2009,,,,0,0,,
9040002,,4/10/2009,,,,0,0,,
9040003,,4/15/2009,,,,0,0,,
9040004,,4/15/2009,,,,0,0,,
9040005,,4/20/2009,,,,1,0,Notice of Violation,4/20/2009
9040006,,4/24/2009,,,,1,0,Notice of Violation,4/24/2009
9040007,,4/24/2009,,,,1,0,Notice of Violation,4/24/2009
9050001,,5/11/2009,,,,0,0,,
9060001,,6/11/2009,,,,1,0,Notice of Violation,6/11/2009
9060002,,6/29/2009,,,,1,0,Notice of Violation,6/29/2009
9070001,,7/10/2009,,,,1,0,Notice of Violation,7/10/2009
9080001,,8/3/2009,,,,1,0,Notice of Violation,7/14/2009
9090001,,9/14/2009,,,,1,0,Notice of Violation,5/8/2009
9090002,,9/14/2009,,,,1,0,Notice of Violation,5/6/2009
9090003,,9/14/2009,,,,1,0,Notice of Violation,5/13/2009
9090004,,9/14/2009,,,,1,0,Notice of Violation,5/7/2009
9090005,,9/14/2009,,,,1,0,Notice of Violation,8/25/2009
9090006,,8/27/2009,,,,1,0,Notice of Violation,8/27/2009
9090007,,8/26/2009,,,,1,0,Notice of Violation,8/26/2009
9090008,,9/14/2009,,,,1,0,Notice of Violation,8/24/2009
9090009,,9/14/2009,,,,1,0,Notice of Violation,8/4/2009
9090010,,9/14/2009,,,,1,0,Notice of Violation,8/21/2009
9090011,,9/16/2009,,,,0,0,,
9100001,,8/11/2009,,,,0,0,,
9100002,,10/9/2009,,,,0,0,,
9100003,,10/9/2009,,,,1,0,Notice of Violation,10/8/2009
9100004,,9/21/2009,,,,0,0,,
9100005,,10/8/2009,,,,0,0,,
9100006,,9/21/2009,,,,0,0,,
9100007,,10/5/2009,,,,0,0,,
9100008,,9/21/2009,,,,1,0,Notice of Violation,9/21/2009
9100009,,10/22/2009,,,,0,0,,
9100010,,10/22/2009,,,,0,0,Citation / Ticket,10/21/2009
9110001,,10/30/2009,,,,0,0,Citation / Ticket,10/30/2009
9120001,,12/9/2009,,,,0,0,,
9120004,,12/9/2009,,,,0,0,,
