TCE190661,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,Private Property Code Enforcement
TCE190659,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190660,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190662,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190663,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190664,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,,
TCE190666,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190667,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190668,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190669,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190670,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Parcel ID  410136 A0180,
TCE190671,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,,
TCE190672,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190673,  APPROVED, 02/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190674,  OPEN,2/14/2019,,Parcel ID  3115200010000,Stormwater Code Enforcement,,
TCE190325,  APPROVED, 01/18/2019,,Parcel ID  311625  0002,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190326,  APPROVED, 01/18/2019,,Parcel ID  311627  0001,Stormwater Code Enforcement,,
TCE190314,  APPROVED, 01/18/2019,,Parcel ID  311628  0002,Stormwater Code Enforcement,,
TCE190295,  APPROVED, 01/18/2019,,Parcel ID  3118208530000,Stormwater Code Enforcement,,
TCE03-1363,CB-FINE,5/21/2019,406 ALPHA AVE ,Parcel ID  311840 A0080,Private Property Code Enforcement,,
TCE13-2305,CB-FINE,5/21/2019,406 ALPHA AVE ,Parcel ID  311840 A0080,Private Property Code Enforcement,,
TCE17-3316,CB-FINE,5/21/2019,412 ALPHA AVE ,Parcel ID  311840 B0040,Private Property Code Enforcement,,
TCE16-3160,COMP-FINE,5/21/2019,412 ALPHA AVE ,Parcel ID  311840 B0040,Private Property Code Enforcement,,
TCE13-3829,COMP-FINE,5/21/2019,,Parcel ID  3118600000260,Private Property Code Enforcement,,
TCE16-4937,AE-N-PAID,   05/21/2019,3507 SOUTHLAND DR ,Parcel ID  311880  C0041,Private Property Code Enforcement,,
TCE17-0511, AE-C-PAID,   05/21/2019,3507 SOUTHLAND DR ,Parcel ID  311880  C0041,Private Property Code Enforcement,,
TCE05-0128,CB-FINE,5/21/2019,,Parcel ID  311880 G0290,Private Property Code Enforcement,,
TCE190298,  APPROVED, 01/18/2019,,Parcel ID  3119050000050,Stormwater Code Enforcement,,
TCE190333,  APPROVED, 01/18/2019,,Parcel ID  3119610000010,Stormwater Code Enforcement,,
TCE190316,  APPROVED, 01/18/2019,,Parcel ID  3120200020010,Stormwater Code Enforcement,,
TCE190315,  APPROVED, 01/18/2019,,Parcel ID  312123  0001,Stormwater Code Enforcement,,
TCE190319,  APPROVED, 01/18/2019,,Parcel ID  312216  0001,Stormwater Code Enforcement,,
TCE190299,  APPROVED, 01/18/2019,,Parcel ID  3130202010020,Stormwater Code Enforcement,,
TCE190302,  APPROVED, 01/18/2019,,Parcel ID  3130202010040,Stormwater Code Enforcement,,Maintenance Exterior Structure
TCE190303,  APPROVED, 01/18/2019,Address /,Parcel ID  3130202010040,,,
TCE190300,  APPROVED, 01/18/2019,,Parcel ID  3130202010040,Stormwater Code Enforcement,,
TCE190301,  APPROVED, 01/18/2019,,Parcel ID  3130202010040,Stormwater Code Enforcement,,
TCE17-2534,CM-FINE,5/21/2019,,Parcel ID  4101202200000,Private Property Code Enforcement,,
TCE13-3953,MOW-FINE,  05/21/2019,,Parcel ID  4101202230000,Private Property Code Enforcement,,
TCE190305,  APPROVED, 01/18/2019,,Parcel ID  4101204270000,Stormwater Code Enforcement,,
TCE190304,  APPROVED, 01/18/2019,,Parcel ID  4101208510000,Stormwater Code Enforcement,,
TCE16-2982,COMP-FINE,5/21/2019,,Parcel ID  410125 E0040,Private Property Code Enforcement,,
TCE01-2857,COMP-FINE,5/21/2019,1921 HOLTON ST,Parcel ID  410125 N0101,Private Property Code Enforcement,,
TCE09-3489,COMP-FINE,5/21/2019,1921 HOLTON ST,Parcel ID  410125 N0101,Private Property Code Enforcement,,
TCE11-1975,COMP-FINE,5/21/2019,,Parcel ID  410127 B0030,Private Property Code Enforcement,,
TCE17-0415,COMP-FINE,5/21/2019,712 CAMPBELL ST,Parcel ID  410127 DD0070,Private Property Code Enforcement,,
TCE12-1610,COMP-FINE,5/21/2019,1950 HOLTON ST,Parcel ID  410127 E0050,Private Property Code Enforcement,,
TCE10-1328,COMP-FINE,5/21/2019,,Parcel ID  410127 H0051,Private Property Code Enforcement,,
TCE17-0368,CB-FINE,5/21/2019,2018 HOLTON ST,Parcel ID  410127 J0050,Private Property Code Enforcement,,
TCE15-0547,CB-FINE,5/21/2019,,Parcel ID  410127 S0040,Private Property Code Enforcement,,
TCE17-3211,COMP-FINE,5/21/2019,,Parcel ID  410127 S0040,Private Property Code Enforcement,,
TCE13-3930,CB-FINE,5/21/2019,,Parcel ID  410127 X0051,Private Property Code Enforcement,,
TCE11-0913, CB-FINE,5/21/2019,,Parcel ID  410142 F0041,Private Property Code Enforcement,,
TCE09-1985,COMP-FINE,5/21/2019,2115 S   M L KING JR BLVD,Parcel ID  410142 G0041,Private Property Code Enforcement,,
TCE10-2853,COMP-FINE,5/21/2019,,Parcel ID  410144 K0010,Private Property Code Enforcement,,
TCE02-0251,MOW-FINE,  05/21/2019,,Parcel ID  410144 M0030,Private Property Code Enforcement,,
TCE04-3993,CB-FINE,5/21/2019,,Parcel ID  4101540000151,Private Property Code Enforcement,,
TCE14-0595,COMP-FINE,5/21/2019,,Parcel ID  410156 B0090,Private Property Code Enforcement,,
TCE15-4397,MOW-FINE,  05/21/2019,,Parcel ID  410156 B0210,Private Property Code Enforcement,,
TCE14-2580,CM-FINE,5/21/2019,,Parcel ID  410156 C0080,Private Property Code Enforcement,,
TCE05-0501,MOW-FINE,  05/21/2019,,Parcel ID  410156 C0080,Private Property Code Enforcement,,
TCE182808, MOW-FINE,  07/11/2018,Address /,Parcel ID  410156 D0210,,,
TCE05-5512,MOW-FINE,  05/21/2019,,Parcel ID  410156 D0210,Private Property Code Enforcement,,
TCE07-3346,MOW-FINE,  05/21/2019,,Parcel ID  410156 D0210,Private Property Code Enforcement,,
TCE11-4390,MOW-FINE,  05/21/2019,,Parcel ID  410156 D0210,Private Property Code Enforcement,,
TCE12-1907,MOW-FINE,  05/21/2019,,Parcel ID  410156 D0210,Private Property Code Enforcement,,
TCE14-0677,MOW-FINE,  05/21/2019,,Parcel ID  410156 D0210,Private Property Code Enforcement,,
TCE183552,  CM-FINE,8/21/2018,2022 WAHNISH  WAY,Parcel ID  410156 D0240,Private Property Code Enforcement,Permanent Building Numbers,
TCE01-0138,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0021,Private Property Code Enforcement,,
TCE01-2234,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0021,Private Property Code Enforcement,,
TCE06-0153,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0021,Private Property Code Enforcement,,
TCE14-0675,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0021,Private Property Code Enforcement,,
TCE17-3637,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0024,Private Property Code Enforcement,,
TCE03-2639,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0025,Private Property Code Enforcement,,Exterior Structure Interior Structure
TCE14-5469,MOW-FINE,  05/21/2019,,Parcel ID  410156 E0025,Private Property Code Enforcement,,
TCE17-0416,CB-FINE,5/21/2019,646 PALM BEACH ST,Parcel ID  41017000000D0,Private Property Code Enforcement,,
TCE14-0678,CB-FINE,5/21/2019,632 PALM BEACH ST,Parcel ID  41017000000L0,Private Property Code Enforcement,,
TCE12-1646,COMP-FINE,5/21/2019,708 FLORAL ST,Parcel ID  4101750000120,Private Property Code Enforcement,,
TCE183277,CEB,8/10/2018,1324 DISSTON ST,Parcel ID  4101750090011,,,
TCE17-2570,MOW-FINE,  05/21/2019,,Parcel ID  4101750210061,Private Property Code Enforcement,,Exterior Structure Interior Structure
TCE10-5664,MOW-FINE,  05/21/2019,,Parcel ID  4101750220020,Private Property Code Enforcement,,
TCE15-4450,MOW-FINE,  05/21/2019,,Parcel ID  4101750220050,Private Property Code Enforcement,Floors/Roofs Unsafe,
TCE14-3631,CB-FINE,5/21/2019,1506 RUSSELL ST,Parcel ID  4101750220051,Private Property Code Enforcement,,
TCE17-2592,CB-FINE,5/21/2019,1506 RUSSELL ST,Parcel ID  4101750220051,Private Property Code Enforcement,,
TCE17-2578,CB-FINE,5/21/2019,838 FLORAL ST,Parcel ID  4101750230020,Private Property Code Enforcement,,
TCE17-2579,CB-FINE,5/21/2019,840 FLORAL ST,Parcel ID  4101750230020,Private Property Code Enforcement,,
TCE15-4180,MOW-FINE,  05/21/2019,,Parcel ID  4101800000041,Private Property Code Enforcement,,
TCE11-3331,MOW-FINE,  05/21/2019,,Parcel ID  4101800000120,Private Property Code Enforcement,,
TCE184837,  CM-FINE,12/12/2018,,Parcel ID  4101800000230,Private Property Code Enforcement,Offensive Accumulations & Growth,Maintenance
TCE14-2787,COMP-FINE,5/21/2019,1634 MCCASKILL AVE ,Parcel ID  4102030000050,Private Property Code Enforcement,,
TCE15-4279,COMP-FINE,5/21/2019,1637 STUCKEY AVE ,Parcel ID  4102030000070,Private Property Code Enforcement,,
TCE11-4819, CB-FINE,5/21/2019,1523 LAKE AVE ,Parcel ID  4102060000020,Private Property Code Enforcement,,
TCE12-2049,CB-FINE,5/21/2019,1527 LAKE AVE ,Parcel ID  4102060000040,Private Property Code Enforcement,,
TCE12-2406,MOW-FINE,  05/21/2019,,Parcel ID  4102100000040,Private Property Code Enforcement,,
TCE11-4058,COMP-FINE,5/21/2019,1211 RUSSELL ST,Parcel ID  4102100000120,Private Property Code Enforcement,,
TCE01-1723,COMP-FINE,5/21/2019,,Parcel ID  4102204090000,Private Property Code Enforcement,,
TCE183370,  CB-HEAR,    08/14/2018,1517 LEVY AVE ,Parcel ID  4102206010000,Building Code Enforcement,Permit Required,
TCE183373, COMP-FINE,8/14/2018,1517 LEVY AVE ,Parcel ID  4102206010000,Private Property Code Enforcement,,
TCE183262,  CM-FINE,8/9/2018,1802 LAKE BRADFORD  RD,Parcel ID  410230  K0010,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE15-4456,MOW-FINE,  05/21/2019,,Parcel ID  410230 D0011,Private Property Code Enforcement,,
TCE16-0046,COMP-FINE,5/21/2019,1236 MCCASKILL AVE ,Parcel ID  410230 I0050,Private Property Code Enforcement,,
TCE183263,  CM-FINE,8/9/2018,1205 MCCASKILL AVE ,Parcel ID  410230 K0011,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE14-4207,CB-FINE,5/21/2019,1207 MCCASKILL AVE ,Parcel ID  410230 K0070,Private Property Code Enforcement,,
TCE14-0480,COMP-FINE,5/21/2019,1207 MCCASKILL AVE ,Parcel ID  410230 K0070,Private Property Code Enforcement,,
TCE17-3682,CM-FINE,5/21/2019,1401 MCCASKILL AVE ,Parcel ID  410230 N0010,Private Property Code Enforcement,,
TCE14-1536,CB-FINE,7/12/2019,1513 LAKE AVE ,Parcel ID  410230 P0072,Private Property Code Enforcement,,
TCE17-2674,CM-FINE,5/21/2019,1631 LAKE AVE ,Parcel ID  410230 P0092,Private Property Code Enforcement,,
TCE01-1492,MOW-FINE,  05/21/2019,,Parcel ID  410230 R0015,Private Property Code Enforcement,,
TCE01-3024,MOW-FINE,  05/21/2019,,Parcel ID  410230 S0110,Private Property Code Enforcement,Permanent Building Numbers,
TCE04-2784,MOW-FINE,  05/21/2019,,Parcel ID  410230 S0110,Private Property Code Enforcement,,
TCE06-0330,MOW-FINE,  05/21/2019,,Parcel ID  410230 S0110,Private Property Code Enforcement,,
TCE07-4105,MOW-FINE,  05/21/2019,,Parcel ID  410230 S0110,Private Property Code Enforcement,,
TCE08-4660,MOW-FINE,  05/21/2019,,Parcel ID  410230 S0110,Private Property Code Enforcement,,
TCE10-5886,MOW-FINE,  05/21/2019,,Parcel ID  410230 S0110,Private Property Code Enforcement,,
TCE17-3738,MOW-FINE,  05/21/2019,,Parcel ID  410256 A0510,Private Property Code Enforcement,,
TCE16-2283,MOW-FINE,  05/21/2019,,Parcel ID  410256 D0250,Private Property Code Enforcement,,
TCE180733, MOW-FINE,  03/12/2018,,Parcel ID  410256 D0250,Private Property Code Enforcement,Exterior Property Areas Exterior Structure,
TCE12-1405,COMP-FINE,7/12/2019,1408 GLENDA DR ,Parcel ID  410257  C0020,Private Property Code Enforcement,,
TCE05-4005,COMP-FINE,5/21/2019,,Parcel ID  410259 A0150,Private Property Code Enforcement,,
TCE17-2823,CB-FINE,5/21/2019,,Parcel ID  410270 B0080,Private Property Code Enforcement,,
TCE183295,  CB-FINE,8/10/2018,1403 LEVY AVE ,Parcel ID  410270 C0010,Private Property Code Enforcement,Exterior Structure,
TCE183604,  CB-FINE,8/23/2018,912 BRAVE TRL,Parcel ID  4103100000240,Private Property Code Enforcement,Exterior Structure,
TCE10-0495,MOW-FINE,  05/21/2019,2005 LEVY AVE ,Parcel ID  410327 B0020,Private Property Code Enforcement,,
TCE12-1361,CB-FINE,5/21/2019,,Parcel ID  4104202480000,Private Property Code Enforcement,,
TCE11-4646,COMP-FINE,7/12/2019,Address /,Parcel ID  410422 C0001,,,
TCE17-2929,CM-FINE,5/21/2019,,Parcel ID  410450 CC0100,Private Property Code Enforcement,,
TCE180471,CB-HEAR,2/19/2018,1514 CALDWELL DR,Parcel ID  410480 F0120,,,
TCE06-0317,MOW-FINE,  05/21/2019,,Parcel ID  410516  0001,Private Property Code Enforcement,,
TCE06-3085,MOW-FINE,  05/21/2019,,Parcel ID  410516  0001,Private Property Code Enforcement,,
TCE04-0637,MOW-FINE,  05/21/2019,,Parcel ID  410516 A0090,Private Property Code Enforcement,,
TCE04-0714,MOW-FINE,  05/21/2019,,Parcel ID  410516 A0090,Private Property Code Enforcement,,
TCE12-0917,COMP-FINE,5/21/2019,,Parcel ID  4111200380000,Private Property Code Enforcement,Private Property Code Enforcement,Offensive Accumulations & Growth Maintenance
TCE07-5192,COMP-FINE,5/21/2019,,Parcel ID  4111200380000,Private Property Code Enforcement,,
TCE08-4917,COMP-FINE,5/21/2019,,Parcel ID  4111200380000,Private Property Code Enforcement,Parcel ID  411316 A0370,
TCE10-0951,COMP-FINE,5/21/2019,,Parcel ID  4111200380000,Private Property Code Enforcement,,
TCE14-2318,MOW-FINE,  05/21/2019,,Parcel ID  4111200380000,Private Property Code Enforcement,,
TCE14-5627,MOW-FINE,  05/21/2019,,Parcel ID  4111200380000,Private Property Code Enforcement,,
TCE11-0971,COMP-FINE,5/21/2019,,Parcel ID  4111250000020,Private Property Code Enforcement,,
TCE15-1981,COMP-FINE,5/21/2019,2218 HOLTON ST,Parcel ID  411132 A0060,Private Property Code Enforcement,,
TCE190225,  CM-FINE,1/13/2019,,Parcel ID  411132 B0130,Private Property Code Enforcement,Maintenance,
TCE03-1617,CB-FINE,5/21/2019,,Parcel ID  411132 C0150,Private Property Code Enforcement,,
TCE02-3319,MOW-FINE,  05/21/2019,,Parcel ID  411132 C0150,Private Property Code Enforcement,,
TCE04-1077,MOW-FINE,  05/21/2019,,Parcel ID  411132 C0150,Private Property Code Enforcement,,
TCE12-2562,COMP-FINE,5/21/2019,,Parcel ID  411132 C0150,Private Property Code Enforcement,,
TCE01-1904,COMP-FINE,5/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE02-3318,COMP-FINE,5/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE06-3933,DEMO-FINE,5/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,Maintenance Exterior Structure,
TCE09-0242,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE09-5518,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE10-3575,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE11-0843,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE11-3601,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE13-4147,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE14-2980,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE14-5583,MOW-FINE,  05/21/2019,,Parcel ID  411133 G0140,Private Property Code Enforcement,,
TCE184158,  AE-N-PAID,   09/20/2018,,Parcel ID  411133 H0040,Private Property Code Enforcement,,
TCE12-1320,AE-C-PAID,   05/21/2019,,Parcel ID  411155 D0260,Private Property Code Enforcement,,
TCE03-2821,AE-C-PAID,   05/21/2019,,Parcel ID  411155 D0270,Private Property Code Enforcement,,
TCE11-1534,COMP-FINE,5/21/2019,,Parcel ID  411165 F0030,Private Property Code Enforcement,,
TCE16-4464,MOW-FINE,  05/21/2019,,Parcel ID  411165 F0100,Private Property Code Enforcement,,"Exterior Structure,Plumbing Systems and Fixture"
TCE10-4459,COMP-FINE,5/21/2019,,Parcel ID  411165 F0100,Private Property Code Enforcement,,
TCE11-3678,COMP-FINE,5/21/2019,,Parcel ID  411165 F0100,Private Property Code Enforcement,,
TCE14-4278,MOW-FINE,  05/21/2019,,Parcel ID  411165 F0100,Private Property Code Enforcement,,
TCE17-0692,MOW-FINE,  05/21/2019,,Parcel ID  411165 F0100,Private Property Code Enforcement,,
TCE17-3434,MOW-FINE,  05/21/2019,,Parcel ID  411165 F0100,Private Property Code Enforcement,,
TCE16-4465,COMP-FINE,5/21/2019,,Parcel ID  411165 G0050,Private Property Code Enforcement,,
TCE16-4445,MOW-FINE,  05/21/2019,Address /,Parcel ID  411165 G0090,,,
TCE08-0727,MOW-FINE,  05/21/2019,,Parcel ID  411165 G0090,Private Property Code Enforcement,,
TCE13-4434,MOW-FINE,  05/21/2019,,Parcel ID  411165 G0090,Private Property Code Enforcement,,
TCE14-5634,MOW-FINE,  05/21/2019,,Parcel ID  411165 G0090,Private Property Code Enforcement,,
TCE17-3443,MOW-FINE,  05/21/2019,,Parcel ID  411165 G0090,Private Property Code Enforcement,,
TCE183225, MOW-FINE,  08/08/2018,,Parcel ID  411165 G0090,Private Property Code Enforcement,,
TCE11-3697, CB-FINE,5/21/2019,,Parcel ID  411165 G0100,Private Property Code Enforcement,,
TCE10-5348,COMP-FINE,5/21/2019,,Parcel ID  411165 G0100,Private Property Code Enforcement,,
TCE17-3114,COMP-FINE,5/21/2019,,Parcel ID  411165 G0100,Private Property Code Enforcement,,
TCE06-1052,COMP-FINE,7/12/2019,2266 CLARA ST,Parcel ID  4111700000013,Private Property Code Enforcement,,
TCE14-2319,MOW-FINE,  05/21/2019,2266 CLARA ST,Parcel ID  4111700000013,Private Property Code Enforcement,,
TCE14-5629,MOW-FINE,  05/21/2019,2266 CLARA ST,Parcel ID  4111700000013,Private Property Code Enforcement,,
TCE05-1176,COMP-FINE,5/21/2019,,Parcel ID  4111700000070,Private Property Code Enforcement,,
TCE16-0981,CB-FINE,5/21/2019,2337 HOLTON ST,Parcel ID  411180 C0180,Private Property Code Enforcement,,
TCE11-2104, CM-FINE,5/21/2019,,Parcel ID  411190 A0500,Private Property Code Enforcement,,
TCE14-1920,AE-C-PAID,   05/21/2019,Address /,Parcel ID  411190 C0060,,,
TCE01-2856,AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE05-2286,AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE06-0171,AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE11-1606, AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE11-3967, AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE15-1989,AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE16-4183,AE-C-PAID,   05/28/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE17-0913,AE-C-PAID,   05/21/2019,,Parcel ID  411190 C0060,Private Property Code Enforcement,,
TCE06-5570,MOW-FINE,  05/21/2019,,Parcel ID  411190 C0120,Private Property Code Enforcement,,
TCE08-0278,MOW-FINE,  05/21/2019,,Parcel ID  411190 C0120,Private Property Code Enforcement,,
TCE10-3716,MOW-FINE,  05/21/2019,,Parcel ID  411190 C0120,Private Property Code Enforcement,,
TCE10-5860,MOW-FINE,  05/21/2019,,Parcel ID  411190 C0120,Private Property Code Enforcement,,
TCE190457,  APPROVED, 01/28/2019,,Parcel ID  4112050020060,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE181402,CB-HEAR,4/12/2018,2615 TEXAS ST,Parcel ID  411230 C0165,,,
TCE02-2342,COMP-FINE,5/21/2019,,Parcel ID  411240 A0240,Private Property Code Enforcement,,
TCE03-2022,MOW-FINE,  05/21/2019,,Parcel ID  411240 A0240,Private Property Code Enforcement,,
TCE190172,  CB-FINE,1/8/2019,,Parcel ID  411240 B0410,Private Property Code Enforcement,Exterior Structure,
TCE14-2732,COMP-FINE,5/21/2019,,Parcel ID  411250 G0010,Private Property Code Enforcement,,
TCE17-1079,MOW-FINE,  05/21/2019,,Parcel ID  411250 G0010,Private Property Code Enforcement,,
TCE03-1468,COMP-FINE,5/21/2019,,Parcel ID  411250 G0050,Private Property Code Enforcement,,
TCE05-0929,COMP-FINE,5/21/2019,,Parcel ID  411250 G0050,Private Property Code Enforcement,,
TCE07-2871,COMP-FINE,5/21/2019,,Parcel ID  411250 G0050,Private Property Code Enforcement,,
TCE10-0618,COMP-FINE,5/21/2019,,Parcel ID  411250 G0050,Private Property Code Enforcement,,
TCE12-2340,COMP-FINE,5/21/2019,439 MERCURY DR ,Parcel ID  411290 A0030,Private Property Code Enforcement,,
TCE14-4761,COMP-FINE,5/21/2019,439 MERCURY DR ,Parcel ID  411290 A0030,Private Property Code Enforcement,,
TCE180199, COMP-FINE,1/24/2018,413 MERCURY DR ,Parcel ID  411290 A0150,Private Property Code Enforcement,,
TCE08-4150,MOW-FINE,  05/21/2019,,Parcel ID  411316 D0080,Private Property Code Enforcement,,Offensive Accumulations & Growth
TCE10-0680,MOW-FINE,  05/21/2019,,Parcel ID  411316 D0080,Private Property Code Enforcement,,
TCE14-5111, MOW-FINE,  05/21/2019,,Parcel ID  411316 D0080,Private Property Code Enforcement,,
TCE15-3502,MOW-FINE,  05/21/2019,,Parcel ID  411316 D0080,Private Property Code Enforcement,,
TCE16-1812,CB-FINE,5/21/2019,,Parcel ID  411316 D0140,Private Property Code Enforcement,,
TCE190332,  APPROVED, 01/18/2019,,Parcel ID  4113200100000,Stormwater Code Enforcement,,
TCE190296,  APPROVED, 01/18/2019,,Parcel ID  4113200190001,Stormwater Code Enforcement,,
TCE183681,  CM-FINE,8/27/2018,320 CHASTAIN  LN,Parcel ID  411326 B0300,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE16-4739,MOW-FINE,  05/21/2019,,Parcel ID  411460 F0030,Private Property Code Enforcement,,
TCE04-0221,MOW-FINE,  05/21/2019,,Parcel ID  411475  0002,Private Property Code Enforcement,,
TCE07-6175,MOW-FINE,  05/21/2019,,Parcel ID  411475  0002,Private Property Code Enforcement,,
TCE10-4270,CM-FINE,5/21/2019,,Parcel ID  411480 B0400,Private Property Code Enforcement,,
TCE16-1651,COMP-FINE,5/21/2019,,Parcel ID  411480 B0400,Private Property Code Enforcement,,
TCE16-0714,COMP-FINE,5/21/2019,3203 CASTLE CT,Parcel ID 110203  B0040,Private Property Code Enforcement,,
TCE15-1529,CB-FINE,5/21/2019,2524 LIMERICK DR,Parcel ID 110250  N0230,Private Property Code Enforcement,,
TCE12-0008,COMP-FINE,5/21/2019,2524 LIMERICK DR,Parcel ID 110250  N0230,Private Property Code Enforcement,,
TCE12-0551,COMP-FINE,5/21/2019,4002 ARDARA DR,Parcel ID 110250 AO0020,Private Property Code Enforcement,,
TCE190624,  CM-FINE,2/11/2019,4032 ARDARA DR,Parcel ID 110250 AO0090,Private Property Code Enforcement,,
TCE190527, COMP-FINE,2/1/2019,4114 CHELMSFORD  RD,Parcel ID 110250 AV0040,Private Property Code Enforcement,,
TCE08-4062,COMP-FINE,5/21/2019,4049 ARDARA DR ,Parcel ID 110250 AW0010,,,
TCE07-1529,CB-FINE,5/21/2019,3208 BEAUMONT DR,Parcel ID 110250 BS0030,Private Property Code Enforcement,,
TCE180873,  CB-HEAR,    03/20/2018,2292 HAMPSHIRE  WAY,Parcel ID 110480  K0020,Private Property Code Enforcement,Exterior Structure,
TCE184873,  APPROVED, 12/18/2018,1271 METROPOLITAN BLVD,Parcel ID 1108060000010,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE184826,  APPROVED, 12/12/2018,3320 THOMASVILLE RD,Parcel ID 1108206300000,Stormwater Code Enforcement,,
TCE16-2847,COMP-FINE,5/21/2019,1978 VILLAGE GREEN WAY,Parcel ID 110875 A0050,Private Property Code Enforcement,,
TCE15-1322,COMP-FINE,5/21/2019,3289 OLSON RD,Parcel ID 1109200340000,,,
TCE182272,NOV,6/13/2018,2721 SAM GOVERNOR LN,Parcel ID 1109204090000,Private Property Code Enforcement,,
TCE04-0484,CB-FINE,5/21/2019,2740 SAM GOVERNOR LN,Parcel ID 1109204160000,Private Property Code Enforcement,,
TCE181527, COMP-FINE,4/20/2018,2446 DUNDEE DR,Parcel ID 110945  L0300,Private Property Code Enforcement,,
TCE03-1338,COMP-FINE,5/21/2019,2550 EDDIE RD,Parcel ID 111612  C0060,Private Property Code Enforcement,,
TCE14-1199, CB-FINE,5/21/2019,2853 OLSON RD,Parcel ID 1116200020000,Private Property Code Enforcement,,
TCE16-2981,COMP-FINE,5/21/2019,2663 OLSON RD,Parcel ID 111680 K0080,Private Property Code Enforcement,,
TCE183155,  VCN,  08/03/2018,2397 TROLAND RD,Parcel ID 111730  Z0100,Private Property Code Enforcement,,
TCE11-2750,COMP-FINE,5/21/2019,2250 ARMISTEAD RD,Parcel ID 111730 X0020,Private Property Code Enforcement,,
TCE17-2428,CB-FINE,5/21/2019,2240 ARMISTEAD RD,Parcel ID 111730 X0030,Private Property Code Enforcement,,
TCE13-4596,CM-FINE,5/21/2019,1310 COVINGTON DR,Parcel ID 1117510000010,Private Property Code Enforcement,,
TCE05-4025,COMP-FINE,5/21/2019,1310 COVINGTON DR,Parcel ID 1117510000010,Private Property Code Enforcement,,
TCE181659,  CB-HEAR,    04/30/2018,1421 OLDFIELD DR,Parcel ID 111790  I0060,Private Property Code Enforcement,Offensive Accumulations & Growth,Maintenance Exterior Structure
