2/11/2021,VEH21-000368,"3925 E WASHINGTON ST, INDIANAPOLIS IN 46201",8091 CRAWFORDSVILLE RD,", INDIANAPOLIS IN 46201",Enforcement/Vehicle/Zoning/NA,Inspections
2/8/2021,INV21-02365,"3928 WALLACE AVE, INDIANAPOLIS IN 46226",81 N EWING ST,", INDIANAPOLIS IN 46226",Investigation-Zoning,Closed
1/28/2021,VIO21-000803,"3929 COVENANT CT, INDIANAPOLIS IN 46239",8100 E 16TH ST,", INDIANAPOLIS IN 46239",Violation-Building,Violation(s) Corrected
2/1/2021,VIO21-000891,"3929 COVENANT CT, INDIANAPOLIS IN 46239",8104 FORSYTHIA CT,", INDIANAPOLIS IN 46239",Violation-Building,Violation(s) Corrected
3/4/2021,INV21-03693,"3931 S EAST ST, INDIANAPOLIS IN 46227",811 WEGHORST ST,", INDIANAPOLIS IN 46227",Investigation-Zoning,Closed
3/8/2021,INV21-03882,"3938 N WHITTIER PL, INDIANAPOLIS IN 46226",812 MARION AVE,", INDIANAPOLIS IN 46226",Investigation-Zoning,"Closed, VIO"
3/8/2021,INV21-03883,"3938 N WHITTIER PL, INDIANAPOLIS IN 46226",8122 WINTERSET CIR,", INDIANAPOLIS IN 46226",Investigation-Zoning,Closed
3/8/2021,INV21-03884,"3938 N WHITTIER PL, INDIANAPOLIS IN 46226",8124 YARMOUTH WAY,", INDIANAPOLIS IN 46226",Investigation-Zoning,Closed
3/9/2021,VEH21-000523,"3938 N WHITTIER PL, INDIANAPOLIS IN 46226",8126 BEL MOORE BLVD,", INDIANAPOLIS IN 46226",Enforcement/Vehicle/Zoning/NA,Inspections
3/9/2021,VIO21-001857,"3938 N WHITTIER PL, INDIANAPOLIS IN 46226",8129 HARSHAW DR,", INDIANAPOLIS IN 46226",Violation_Zoning,Inspections
3/1/2021,INV21-03310,"3944 N DELAWARE ST, INDIANAPOLIS IN 46205",813 N DENNY ST,", INDIANAPOLIS IN 46205",Investigation-Zoning,Closed
2/7/2021,INV21-02307,"3951 S MERIDIAN ST, INDIANAPOLIS IN 46217",814 N CHESTER AVE,", INDIANAPOLIS IN 46217",Investigation-Zoning,"Closed, VIO"
2/11/2021,VIO21-001209,"3951 S MERIDIAN ST, INDIANAPOLIS IN 46217",814 N DENNY ST,", INDIANAPOLIS IN 46217",Violation_Zoning,VIO-Closed
2/15/2021,LGL21-00079,3955 N HARTMAN DR,814 N EUCLID AVE,,Legal,Open
1/28/2021,INV21-01748,"3957 HOYT AVE, INDIANAPOLIS IN 46203",814 N OXFORD ST,", INDIANAPOLIS IN 46203",Investigation - Unsafe Buildings,Closed
2/25/2021,INV21-03107,"3959 BOULEVARD PL, INDIANAPOLIS IN 46208",8143 FORSYTHIA CT,", INDIANAPOLIS IN 46208",Investigation - Unsafe Buildings,Closed
3/2/2021,INV21-03473,"3960 BOULEVARD PL, INDIANAPOLIS IN 46208",8144 E 34TH ST,", INDIANAPOLIS IN 46208",Investigation - Unsafe Buildings,Closed
1/21/2021,VEH21-000171,"3960 HOYT AVE, INDIANAPOLIS IN 46203",8148 DEVON AVE,", INDIANAPOLIS IN 46203",Enforcement/Vehicle/Zoning/NA,Inspections
1/21/2021,VIO21-000558,"3960 HOYT AVE, INDIANAPOLIS IN 46203",815 BIRCH AVE,", INDIANAPOLIS IN 46203",Violation_Zoning,Inspections
2/2/2021,INV21-02055,"3960 HOYT AVE, INDIANAPOLIS IN 46203",815 N COLORADO AVE,", INDIANAPOLIS IN 46203",Investigation - Unsafe Buildings,"Closed, VBO"
2/2/2021,INV21-02056,"3960 HOYT AVE, INDIANAPOLIS IN 46203",815 N DREXEL AVE,", INDIANAPOLIS IN 46203",Investigation - Unsafe Buildings,Closed
2/2/2021,INV21-02081,"3960 HOYT AVE, INDIANAPOLIS IN 46203",8150 N MERIDIAN ST,", INDIANAPOLIS IN 46203",Investigation - Unsafe Buildings,Closed
2/2/2021,INV21-02084,"3960 HOYT AVE, INDIANAPOLIS IN 46203",816 EASTERN AVE,", INDIANAPOLIS IN 46203",Investigation - Trash,"Closed, Notice"
2/3/2021,VBO21-00169,"3960 HOYT AVE, INDIANAPOLIS IN 46203",816 N EUCLID AVE,", INDIANAPOLIS IN 46203",Enforcement - Vacant Board Order,Closed
2/5/2021,CIT21-000253,"3960 HOYT AVE, INDIANAPOLIS IN 46203",816 N PARKER AVE,", INDIANAPOLIS IN 46203",Enforcement/Citation/Vehicle/50,Overdue
2/5/2021,CIT21-000254,"3960 HOYT AVE, INDIANAPOLIS IN 46203",816 SPRUCE ST,", INDIANAPOLIS IN 46203",Enforcement/Citation/Zoning/50,Overdue
2/5/2021,CIT21-000255,"3960 HOYT AVE, INDIANAPOLIS IN 46203",817 E YOKE ST,", INDIANAPOLIS IN 46203",Enforcement/Citation/Zoning/50,Overdue
2/5/2021,CIT21-000256,"3960 HOYT AVE, INDIANAPOLIS IN 46203",817 N BRADLEY AVE,", INDIANAPOLIS IN 46203",Enforcement/Citation/Zoning/50,Overdue
2/28/2021,INV21-03297,"3960 HOYT AVE, INDIANAPOLIS IN 46203",817 N HAMILTON AVE,", INDIANAPOLIS IN 46203",Investigation - Trash,Closed
3/4/2021,CIT21-000458,"3960 HOYT AVE, INDIANAPOLIS IN 46203",818 E 15TH ST,", INDIANAPOLIS IN 46203",Enforcement/Citation/Vehicle/250,Open
2/26/2021,INV21-03213,"3967 CARROLLTON AVE, INDIANAPOLIS IN 46205",818 N BRADLEY AVE,", INDIANAPOLIS IN 46205",Investigation-Zoning,"Closed, VIO"
2/26/2021,VEH21-000431,"3967 CARROLLTON AVE, INDIANAPOLIS IN 46205",8181 JORDAN LN,", INDIANAPOLIS IN 46205",Enforcement/Vehicle/Zoning/NA,Inspections
2/26/2021,VIO21-001530,"3967 CARROLLTON AVE, INDIANAPOLIS IN 46205",8181 N PENNSYLVANIA ST,", INDIANAPOLIS IN 46205",Violation_Zoning,Inspections
2/18/2021,INV21-02804,"40 E TROY AVE, INDIANAPOLIS IN 46225",820 RIVER AVE,", INDIANAPOLIS IN 46225",Investigation - Trash,"Closed, VIO"
2/22/2021,VIO21-001315,"40 E TROY AVE, INDIANAPOLIS IN 46225",8202 N ILLINOIS ST,", INDIANAPOLIS IN 46225",Violation - Trash,Closed
2/2/2021,INV21-01975,"40 EASTERN AVE, INDIANAPOLIS IN 46201",821 DORMAN ST,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
2/4/2021,RNH21-00145,"40 EASTERN AVE, INDIANAPOLIS IN 46201",821 E 23RD ST,", INDIANAPOLIS IN 46201",Enforcement - Repair w/no Hearing,In Violation
2/4/2021,RNH21-00146,"40 EASTERN AVE, INDIANAPOLIS IN 46201",821 E HANNA AVE,", INDIANAPOLIS IN 46201",Enforcement - Repair w/no Hearing,In Violation
2/22/2021,VIO21-001310,"40 S BUTLER AVE, INDIANAPOLIS IN 46219",821 N PARKER AVE,", INDIANAPOLIS IN 46219",Violation - Trash,Closed
1/21/2021,INV21-01242,"40 W 36TH ST, INDIANAPOLIS IN 46208",822 N BRADLEY AVE,", INDIANAPOLIS IN 46208",Investigation - Trash,"Closed, Refer to DPW"
3/1/2021,INV21-03317,"400 VILLA AVE, INDIANAPOLIS IN 46201",822 N PARKER AVE,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/1/2021,INV21-03318,"400 VILLA AVE, INDIANAPOLIS IN 46201",8223 FORSYTHIA CIR,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/4/2021,INV21-03692,"4001 S KEYSTONE AVE, INDIANAPOLIS IN 46227",8226 W RALSTON RD,", INDIANAPOLIS IN 46227",Investigation - Unsafe Buildings,"Closed, VBO"
3/4/2021,VBO21-00349,"4001 S KEYSTONE AVE, INDIANAPOLIS IN 46227",823 E 27TH ST,", INDIANAPOLIS IN 46227",Enforcement - Vacant Board Order,NOV Issued
2/11/2021,INV21-02598,"4002 ESSEX CT, INDIANAPOLIS IN 46235",8233 ALAN DR,", INDIANAPOLIS IN 46235",Investigation - Unsafe Buildings,Closed
2/23/2021,INV21-02976,"4003 STUBBINGTON LN, INDIANAPOLIS IN 46239",8234 ALAN DR,", INDIANAPOLIS IN 46239",Investigation-Zoning,"Closed, VIO"
2/26/2021,VIO21-001508,"4003 STUBBINGTON LN, INDIANAPOLIS IN 46239",824 N OXFORD ST,", INDIANAPOLIS IN 46239",Violation_Zoning,Inspections
3/2/2021,VIO21-001605,"401 CONGRESS AVE, INDIANAPOLIS IN 46208",8240 NAAB RD,", INDIANAPOLIS IN 46208",Violation - Trash,Inspections
2/25/2021,INV21-03130,"401 EASTERN AVE, INDIANAPOLIS IN 46201",8243 WOODBINE DR,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/7/2021,INV21-03837,"401 EASTERN AVE, INDIANAPOLIS IN 46201",8246 E EDGEWOOD AVE,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/8/2021,INV21-03891,"401 EASTERN AVE, INDIANAPOLIS IN 46201",826 E SUMNER AVE,", INDIANAPOLIS IN 46201",Investigation - Air Quality,Closed
2/15/2021,INV21-02679,"401 N HAMILTON AVE, INDIANAPOLIS IN 46201",826 KAPPES ST,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
1/19/2021,VIO21-000488,"401 N OAKLAND AVE, INDIANAPOLIS IN 46201",826 N BRADLEY AVE,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
2/2/2021,INV21-02020,"401 N OXFORD ST, INDIANAPOLIS IN 46201",826 THORNDALE ST,", INDIANAPOLIS IN 46201",Investigation - Trash,"Closed, Notice"
2/28/2021,INV21-03287,"401 N RANDOLPH ST, INDIANAPOLIS IN 46201",827 N CAPITOL AVE,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
2/28/2021,INV21-03288,"401 N RANDOLPH ST, INDIANAPOLIS IN 46201",828 N GLADSTONE AVE,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
2/17/2021,VIO21-001284,"401 N SENATE AVE, INDIANAPOLIS IN 46204",83 N EWING ST,", INDIANAPOLIS IN 46204",Violation-Right of Way,VIO-Closed
3/4/2021,VIO21-001719,"401 N SENATE AVE, INDIANAPOLIS IN 46204",830 N GRANT AVE,", INDIANAPOLIS IN 46204",Violation-Building,Violation(s) Corrected
2/5/2021,VIO21-001104,"401 W 44TH ST, INDIANAPOLIS IN 46208",831 COOLIDGE ST,", INDIANAPOLIS IN 46208",Violation-Building,Violation(s) Corrected
3/3/2021,RNH21-00250,"401 WALLACE AVE, INDIANAPOLIS IN 46201",831 N EDMONDSON AVE,", INDIANAPOLIS IN 46201",Enforcement - Repair w/no Hearing,In Violation
1/20/2021,INV21-01171,"4011 E MINNESOTA ST, INDIANAPOLIS IN 46203",831 N GRANT AVE,", INDIANAPOLIS IN 46203",Investigation-Zoning,"Closed, VIO"
1/21/2021,VIO21-000567,"4011 E MINNESOTA ST, INDIANAPOLIS IN 46203",831 N LINWOOD AVE,", INDIANAPOLIS IN 46203",Violation_Zoning,VIO-Closed
2/9/2021,INV21-02457,"4014 ESSEX CT, INDIANAPOLIS IN 46235",8310 EHLERBROOK RD,", INDIANAPOLIS IN 46235",Investigation - Unsafe Buildings,Closed
3/10/2021,INV21-04110,"4017 S STATE AVE, INDIANAPOLIS IN 46227",832 S TREMONT ST,", INDIANAPOLIS IN 46227",Investigation-Zoning,Case Initiated
2/23/2021,VIO21-001374,"402 E CAVEN ST, INDIANAPOLIS IN 46225",8324 CROUSORE RD,", INDIANAPOLIS IN 46225",Violation-Building,Inspections
2/23/2021,VIO21-001375,"402 E CAVEN ST, INDIANAPOLIS IN 46225",8327 E 41ST ST,", INDIANAPOLIS IN 46225",Violation-Building,Violation(s) Corrected
2/23/2021,VIO21-001377,"402 E CAVEN ST, INDIANAPOLIS IN 46225",833 N DENNY ST,", INDIANAPOLIS IN 46225",Violation-Building,Inspections
2/26/2021,VIO21-001549,"402 E CAVEN ST, INDIANAPOLIS IN 46225",833 N PARKER AVE,", INDIANAPOLIS IN 46225",Violation-Building,Violation(s) Corrected
3/8/2021,INV21-03849,"402 N BRADLEY AVE, INDIANAPOLIS IN 46201",8338 THACKERY CT,", INDIANAPOLIS IN 46201",Investigation - Trash,"Closed, VIO"
3/9/2021,VIO21-001876,"402 N BRADLEY AVE, INDIANAPOLIS IN 46201",834 N GLADSTONE AVE,", INDIANAPOLIS IN 46201",Violation - Trash,Inspections
2/24/2021,INV21-02989,"4020 MADISON AVE, INDIANAPOLIS IN 46227",834 N LASALLE ST,", INDIANAPOLIS IN 46227",Investigation-Zoning,Closed
3/8/2021,INV21-03895,"4022 E 26TH ST, INDIANAPOLIS IN 46218",8340 E WASHINGTON ST,", INDIANAPOLIS IN 46218",Investigation - Trash,Case Initiated
2/11/2021,INV21-02599,"4024 ESSEX CT, INDIANAPOLIS IN 46235",8341 RODNEY DR,", INDIANAPOLIS IN 46235",Investigation - Unsafe Buildings,Closed
1/25/2021,INV21-01431,"4024 N BUTLER AVE, INDIANAPOLIS IN 46226",8344 EXTON RD,", INDIANAPOLIS IN 46226",Investigation - Trash,"Closed, Refer to DPW"
2/9/2021,INV21-02458,"4024 STRATFORD CT, INDIANAPOLIS IN 46235",8345 S FRANKLIN RD,", INDIANAPOLIS IN 46235",Investigation - Unsafe Buildings,Closed
3/7/2021,INV21-03836,"4026 W 30TH ST, INDIANAPOLIS IN 46222",8349 COUNTRY CREEK DR,", INDIANAPOLIS IN 46222",Investigation-Zoning,Closed
1/26/2021,INV21-01602,"4030 MANN RD, INDIANAPOLIS IN 46221",835 BELHAVEN PL,", INDIANAPOLIS IN 46221",Investigation-Infrastructure,Closed
3/9/2021,INV21-04016,"4032 STUBBINGTON LN, INDIANAPOLIS IN 46239",8350 S EMERSON AVE,", INDIANAPOLIS IN 46239",Investigation-Zoning,Closed
2/24/2021,INV21-03023,"4032 VIVA LN, INDIANAPOLIS IN 46239",838 N TEMPLE AVE,", INDIANAPOLIS IN 46239",Investigation-Zoning,"Closed, VIO"
2/25/2021,VIO21-001468,"4032 VIVA LN, INDIANAPOLIS IN 46239",8394 PUNTO ALTO DR,", INDIANAPOLIS IN 46239",Violation_Zoning,Inspections
1/25/2021,INV21-01437,"4034 STEELEWATER WAY, INDIANAPOLIS IN 46235",840 E SUMNER AVE,", INDIANAPOLIS IN 46235",Investigation-Zoning,Closed
2/23/2021,INV21-02977,"4035 STUBBINGTON LN, INDIANAPOLIS IN 46239",8401 HARCOURT RD,", INDIANAPOLIS IN 46239",Investigation-Zoning,"Closed, VIO"
2/26/2021,VIO21-001509,"4035 STUBBINGTON LN, INDIANAPOLIS IN 46239",8402 HARCOURT RD,", INDIANAPOLIS IN 46239",Violation_Zoning,Inspections
3/3/2021,INV21-03563,"4036 HAMPSHIRE CT, INDIANAPOLIS IN 46235",841 N SHERMAN DR,", INDIANAPOLIS IN 46235",Investigation-Zoning,"Closed, VIO"
3/5/2021,VEH21-000498,"4036 HAMPSHIRE CT, INDIANAPOLIS IN 46235",8418 GLENWILLOW LN,", INDIANAPOLIS IN 46235",Enforcement/Vehicle/Zoning/NA,Inspections
2/2/2021,INV21-02087,"4036 N KITLEY AVE, INDIANAPOLIS IN 46226",842 N OAKLAND AVE,", INDIANAPOLIS IN 46226",Investigation-Zoning,"Closed, VIO"
2/4/2021,VIO21-001055,"4036 N KITLEY AVE, INDIANAPOLIS IN 46226",8431 FIVE POINTS RD,", INDIANAPOLIS IN 46226",Violation_Zoning,VIO-Closed
2/12/2021,INV21-02638,"404 W GIMBER ST, INDIANAPOLIS IN 46225",8435 US 31,", INDIANAPOLIS IN 46225",Investigation-Zoning,Closed
1/21/2021,INV21-01262,"4041 CRABTREE CT, INDIANAPOLIS IN 46235",8437 DITCH RD,", INDIANAPOLIS IN 46235",Investigation-Zoning,Closed
2/23/2021,INV21-02918,"4044 ORCHARD VALLEY LN, INDIANAPOLIS IN 46235",8439 seattle LN,", INDIANAPOLIS IN 46235",Investigation - Trash,"Closed, VIO"
2/24/2021,INV21-03078,"4044 ORCHARD VALLEY LN, INDIANAPOLIS IN 46235",844 N GLADSTONE AVE,", INDIANAPOLIS IN 46235",Investigation - Trash,Closed
2/24/2021,VIO21-001402,"4044 ORCHARD VALLEY LN, INDIANAPOLIS IN 46235",844 N OXFORD ST,", INDIANAPOLIS IN 46235",Violation - Trash,Inspections
1/21/2021,INV21-01261,"4045 ORCHARD VALLEY BLVD, INDIANAPOLIS IN 46235",845 EDGEMONT AVE,", INDIANAPOLIS IN 46235",Investigation-Zoning,Closed
2/11/2021,INV21-02601,"4047 ESSEX CT, INDIANAPOLIS IN 46235",845 N DENNY ST,", INDIANAPOLIS IN 46235",Investigation - Unsafe Buildings,Closed
2/8/2021,INV21-02355,"405 COLLIER ST, INDIANAPOLIS IN 46241",8455 US 31,", INDIANAPOLIS IN 46241",Investigation - Trash,Closed
2/5/2021,VBO21-00202,"405 N KEYSTONE AVE, INDIANAPOLIS IN 46201",846 N BRADLEY AVE,", INDIANAPOLIS IN 46201",Enforcement - Vacant Board Order,Closed - Fees Due
2/1/2021,VIO21-000894,"405 S BUTLER AVE, INDIANAPOLIS IN 46219",847 N LASALLE ST,", INDIANAPOLIS IN 46219",Violation - Trash,Closed
1/29/2021,INV21-01825,"405 W RAYMOND ST, INDIANAPOLIS IN 46225",847 N TACOMA AVE,", INDIANAPOLIS IN 46225",Investigation - Building,Case Initiated
2/9/2021,INV21-02462,"4050 BOULEVARD PL, INDIANAPOLIS IN 46208",848 N LASALLE ST,", INDIANAPOLIS IN 46208",Investigation - Trash,"Closed, Notice"
3/7/2021,INV21-03832,"4050 OTTERBEIN AVE, INDIANAPOLIS IN 46227",848 PRESCOTT CT,", INDIANAPOLIS IN 46227",Investigation-Zoning,"Closed, VIO"
3/8/2021,VEH21-000512,"4050 OTTERBEIN AVE, INDIANAPOLIS IN 46227",849 E 61ST ST,", INDIANAPOLIS IN 46227",Enforcement/Vehicle/Zoning/NA,Inspections
1/26/2021,INV21-01595,"4052 BALBOA DR, INDIANAPOLIS IN 46226",849 N PARKER AVE,", INDIANAPOLIS IN 46226",Investigation - Trash,Closed
1/20/2021,VIO21-000523,"4053 N BUTLER AVE, INDIANAPOLIS IN 46226",849 S WARMAN AVE,", INDIANAPOLIS IN 46226",Violation - Trash,Closed
3/5/2021,INV21-03784,"4058 STUBBINGTON LN, INDIANAPOLIS IN 46239",8501 COMPTON ST,", INDIANAPOLIS IN 46239",Investigation-Zoning,Closed
3/8/2021,INV21-03851,"406 N BRADLEY AVE, INDIANAPOLIS IN 46201",8505 WOODFIELD CROSSING BLVD,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/9/2021,VBO21-00368,"406 N BRADLEY AVE, INDIANAPOLIS IN 46201",851 N OXFORD ST,", INDIANAPOLIS IN 46201",Enforcement - Vacant Board Order,NOV Issued
3/1/2021,INV21-03386,"406 N KEALING AVE, INDIANAPOLIS IN 46201",851 N TACOMA AVE,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/1/2021,VBO21-00323,"406 N KEALING AVE, INDIANAPOLIS IN 46201",8511 MADISON AVE,", INDIANAPOLIS IN 46201",Enforcement - Vacant Board Order,NOV Issued
1/27/2021,VIO21-000769,"4063 BRETON ST, INDIANAPOLIS IN 46222",8512 E WASHINGTON ST,", INDIANAPOLIS IN 46222",Violation_Zoning,VIO-Closed
2/24/2021,VEH21-000414,"4069 ORCHARD VALLEY LN, INDIANAPOLIS IN 46235",8514 E 42ND ST,", INDIANAPOLIS IN 46235",Enforcement/Vehicle/Zoning/NA,Inspections
2/2/2021,INV21-02082,"4071 DESMOND AVE, INDIANAPOLIS IN 46226",8521 WILLIAMS COVE CT,", INDIANAPOLIS IN 46226",Investigation-Zoning,Closed
3/9/2021,INV21-03939,"4073 GRACELAND AVE, INDIANAPOLIS IN 46208",853 N OAKLAND AVE,", INDIANAPOLIS IN 46208",Investigation - Trash,Closed
2/24/2021,INV21-03010,"4074 ROOKWOOD AVE, INDIANAPOLIS IN 46208",853 N TACOMA AVE,", INDIANAPOLIS IN 46208",Investigation-Zoning,Closed
2/24/2021,INV21-03015,"4074 ROOKWOOD AVE, INDIANAPOLIS IN 46208",8530 LAKEWOOD DR,", INDIANAPOLIS IN 46208",Investigation-Zoning,Closed
3/2/2021,INV21-03441,"408 N FOREST AVE, INDIANAPOLIS IN 46201",8530 TOWNSHIP LINE RD,", INDIANAPOLIS IN 46201",Investigation - Trash,"Closed, Notice"
2/23/2021,INV21-02923,"408 S PARKER AVE, INDIANAPOLIS IN 46201",8538 VANGUARD LN,", INDIANAPOLIS IN 46201",Investigation - Trash,"Closed, Notice"
3/9/2021,INV21-03989,"4082 ORCHARD VALLEY LN, INDIANAPOLIS IN 46235",854 N GLADSTONE AVE,", INDIANAPOLIS IN 46235",Investigation - Trash,Case Initiated
1/20/2021,INV21-01194,"41 N GLADSTONE AVE, INDIANAPOLIS IN 46201",8540 S US 31,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
3/3/2021,RNH21-00249,"41 N TRAUB AVE, INDIANAPOLIS IN 46222",8540 US 31,", INDIANAPOLIS IN 46222",Enforcement - Repair w/no Hearing,In Violation
2/9/2021,INV21-02428,"410 N BEVILLE AVE, INDIANAPOLIS IN 46201",8557 BUFFALO RIDGE DR,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
2/20/2021,INV21-02842,"410 N OAKLAND AVE, INDIANAPOLIS IN 46201",856 E PLEASANT RUN PKWY NDR,", INDIANAPOLIS IN 46201",Investigation - Unsafe Buildings,"Closed, VBO"
2/22/2021,VBO21-00277,"410 N OAKLAND AVE, INDIANAPOLIS IN 46201",856 EARHART ST,", INDIANAPOLIS IN 46201",Enforcement - Vacant Board Order,Closed
2/12/2021,INV21-02627,"410 N STATE AVE, INDIANAPOLIS IN 46201",856 N RURAL ST,", INDIANAPOLIS IN 46201",Investigation-Zoning,Closed
2/17/2021,INV21-02762,"410 N STATE AVE, INDIANAPOLIS IN 46201",856 W 29TH ST,", INDIANAPOLIS IN 46201",Investigation-Zoning,"Closed, VIO"
2/18/2021,INV21-02778,"410 N STATE AVE, INDIANAPOLIS IN 46201",8573 VANGUARD LN,", INDIANAPOLIS IN 46201",Investigation - Building,Closed
2/18/2021,VEH21-000398,"410 N STATE AVE, INDIANAPOLIS IN 46201",859 N PARKER AVE,", INDIANAPOLIS IN 46201",Enforcement/Vehicle/Zoning/NA,Closed
2/18/2021,VIO21-001292,"410 N STATE AVE, INDIANAPOLIS IN 46201",860 KESSLER BLVD WDR,", INDIANAPOLIS IN 46201",Violation_Zoning,VIO-Closed
2/8/2021,INV21-02331,"410 S MERIDIAN ST, INDIANAPOLIS IN 46225",8611 MATCH POINT CT,", INDIANAPOLIS IN 46225",Investigation-Right of Way,Closed
3/4/2021,INV21-03652,"4100 KESSLER BLVD NDR, INDIANAPOLIS IN 46228",862 W 29TH ST,", INDIANAPOLIS IN 46228",Investigation-Zoning,Closed
3/4/2021,INV21-03653,"4100 KESSLER BLVD NDR, INDIANAPOLIS IN 46228",8625 PENDLETON PIKE,", INDIANAPOLIS IN 46228",Investigation - Trash,Closed
3/2/2021,INV21-03478,"4101 MASSACHUSETTS AVE, INDIANAPOLIS IN 46218",863 N DREXEL AVE,", INDIANAPOLIS IN 46218",Investigation - Trash,"Closed, Refer to DPW"
2/25/2021,VIO21-001472,"4101 THRUSH DR, INDIANAPOLIS IN 46222",8633 IRONHILL CT,", INDIANAPOLIS IN 46222",Violation_Zoning,Inspections
2/8/2021,INV21-02393,"4102 KALMAR DR, INDIANAPOLIS IN 46222",864 N OAKLAND AVE,", INDIANAPOLIS IN 46222",Investigation-Zoning,Closed
1/22/2021,INV21-01297,"4102 SHORE DR, INDIANAPOLIS IN 46254",865 N GLADSTONE AVE,", INDIANAPOLIS IN 46254",Investigation-Zoning,Closed
2/5/2021,INV21-02278,"4103 ASPEN WAY, INDIANAPOLIS IN 46226",8650 KEYSTONE CROSSING,", INDIANAPOLIS IN 46226",Investigation-Zoning,Closed
3/8/2021,INV21-03917,"4104 ORCHARD VALLEY LN, INDIANAPOLIS IN 46235",866 N GLADSTONE AVE,", INDIANAPOLIS IN 46235",Investigation-Zoning,Closed
3/9/2021,VIO21-001854,"4105 HOYT AVE, INDIANAPOLIS IN 46203",8662 IRONHILL CT,", INDIANAPOLIS IN 46203",Violation - Trash,Inspections
2/24/2021,VIO21-001428,"4106 ASBURY ST, INDIANAPOLIS IN 46227",8711 US 31,", INDIANAPOLIS IN 46227",Violation-Building,Violation(s) Corrected
2/24/2021,VIO21-001430,"4106 ASBURY ST, INDIANAPOLIS IN 46227",8718 BALLARD LN,", INDIANAPOLIS IN 46227",Violation-Building,Violation(s) Corrected
2/24/2021,VIO21-001431,"4106 ASBURY ST, INDIANAPOLIS IN 46227",8720 BERMUDA DR,", INDIANAPOLIS IN 46227",Violation-Building,Violation(s) Corrected
2/25/2021,VIO21-001473,"4106 ASBURY ST, INDIANAPOLIS IN 46227",8720 HEMINGWAY DR,", INDIANAPOLIS IN 46227",Violation-Building,Violation(s) Corrected
2/25/2021,VIO21-001478,"4106 ASBURY ST, INDIANAPOLIS IN 46227",8720 KNICKERBOCKER WAY,", INDIANAPOLIS IN 46227",Violation-Building,Violation(s) Corrected
1/20/2021,INV21-01179,"4108 ARTHINGTON BLVD, INDIANAPOLIS IN 46226",8721 E TROY AVE,", INDIANAPOLIS IN 46226",Investigation - Building,"Closed, VIO"
1/21/2021,VIO21-000548,"4108 ARTHINGTON BLVD, INDIANAPOLIS IN 46226",8724 FAULKNER DR,", INDIANAPOLIS IN 46226",Violation-Building,Inspections
1/25/2021,RNH21-00097,"4108 BRENTWOOD DR, INDIANAPOLIS IN 46235",875 N GRANT AVE,", INDIANAPOLIS IN 46235",Enforcement - Repair w/no Hearing,In Violation
2/9/2021,INV21-02429,"411 JEFFERSON AVE, INDIANAPOLIS IN 46201",8752 MICHIGAN RD,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
2/5/2021,RNH21-00154,"411 N KEYSTONE AVE, INDIANAPOLIS IN 46201",879 N GRANT AVE,", INDIANAPOLIS IN 46201",Enforcement - Repair w/no Hearing,In Violation
2/5/2021,VIO21-001094,"411 N KEYSTONE AVE, INDIANAPOLIS IN 46201",880 N GLADSTONE AVE,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
1/27/2021,INV21-01637,"411 W 32ND ST, INDIANAPOLIS IN 46208",8802 W 56TH ST,", INDIANAPOLIS IN 46208",Investigation-Zoning,"Closed, VIO"
1/27/2021,VIO21-000778,"411 W 32ND ST, INDIANAPOLIS IN 46208",8804 HADDINGTON DR N,", INDIANAPOLIS IN 46208",Violation_Zoning,Supervisor Review
2/11/2021,CIT21-000336,"411 W 32ND ST, INDIANAPOLIS IN 46208",8809 S MERIDIAN ST,", INDIANAPOLIS IN 46208",Enforcement/Citation/Zoning/50,Overdue
2/10/2021,VIO21-001185,"4110 E 10TH ST, INDIANAPOLIS IN 46201",881 N GRANT AVE,", INDIANAPOLIS IN 46201",Violation-Building,Inspections
1/20/2021,INV21-01071,"4110 E MICHIGAN ST, INDIANAPOLIS IN 46201",881 REDA RD,", INDIANAPOLIS IN 46201",Investigation - Trash,"Closed, VIO"
1/22/2021,VIO21-000651,"4110 E MICHIGAN ST, INDIANAPOLIS IN 46201",8810 S EMERSON AVE,", INDIANAPOLIS IN 46201",Violation - Trash,Closed
1/20/2021,INV21-01202,"4110 E WASHINGTON ST, INDIANAPOLIS IN 46201",8822 E 41ST PL,", INDIANAPOLIS IN 46201",Investigation - Trash,Closed
