492662,1/22/2021,Closed,Public Works,Code Enforcement Inquiry,"1111 SE MAYNARD RD, CARY 275114142",,1111 SE MAYNARD RD,1111,SE MAYNARD
429661,9/8/2020,Closed,Code Enforcement,Street Cleaning ? Code Enforcement,"1114 SEABROOK AVE, CARY 275115721",,1114 SEABROOK AVE,1114,SEABROOK
387984,6/8/2020,Closed,Code Enforcement,Cart Roll?In ? Code Enforcement,"1117 ASKHAM DR, CARY 275114704",,1117 ASKHAM DR,1117,ASKHAM
345498,2/27/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1117 TANGLEWOOD DR, CARY 275115769",,1117 TANGLEWOOD DR,1117,TANGLEWOOD
489008,1/13/2021,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"112 CASTLEFERN DR, CARY 275135154",,112 CASTLEFERN DR,112,CASTLEFERN
395268,6/25/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"112 CLAY ST, CARY 275113506",,112 CLAY ST,112,CLAY
506090,2/24/2021,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"112 CONWAY CT, CARY 275139400",,112 CONWAY CT,112,CONWAY
508624,3/2/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"112 DORCHESTER PINES CT, CARY 275115789",Hinshaw Greenway,112 DORCHESTER PINES CT,112,DORCHESTER PINES
320336,1/6/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"112 GREENGATE CT, CARY 275113762",,112 GREENGATE CT,112,GREENGATE
370340,4/30/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"112 LARGE OAKS DR, CARY 275189049",,112 LARGE OAKS DR,112,LARGE OAKS
370345,4/30/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"112 W GERRELL CT, CARY 275115882",,112 W GERRELL CT,112,W GERRELL
482781,12/29/2020,Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1120 SE CARY PKWY, CARY 275187413",,1120 SE CARY PKWY,1120,SE CARY PKWY
393521,6/22/2020,Closed,Code Enforcement,Sight Obstruction ? Code Enforcement,"1124 JEWEL CREEK DR, CARY 275196500",,1124 JEWEL CREEK DR,1124,JEWEL CREEK
390775,6/15/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"113 TRIMBLE AVE, CARY 275116208",,113 TRIMBLE AVE,113,TRIMBLE
461100,11/9/2020,Closed on Call,Code Enforcement,Hazard Tree ? Code Enforcement,"113 WILLISTON WAY, CARY 27519",,113 WILLISTON WAY,113,WILLISTON
353836,3/18/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"113 YORKHILL DR, CARY 275138301",,113 YORKHILL DR,113,YORKHILL
467482,11/23/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"114 BRASS RING CT, CARY 275133616",,114 BRASS RING CT,114,BRASS RING
349089,3/6/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"114 KAREN CT, CARY 275114965",,114 KAREN CT,114,KAREN
356704,3/26/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"115 KEITHWOOD LN, CARY 275117236",,115 KEITHWOOD LN,115,KEITHWOOD
461859,11/10/2020,Closed,Public Works,Code Enforcement Inquiry,"115 LUXON PL, CARY 275134807",,115 LUXON PL,115,LUXON
426522,9/1/2020,Closed,Public Works,Code Enforcement Inquiry,"115 SILVERRIDGE CT, CARY 275132847",,115 SILVERRIDGE CT,115,SILVERRIDGE
363045,4/11/2020,Completed,Code Enforcement,Graffiti/Defacement,"115 W CHATHAM ST, CARY 275113318",,115 W CHATHAM ST,115,W CHATHAM
492346,1/22/2021,Completed,Code Enforcement,Dumping ? Code Enforcement,"1150 SE MAYNARD RD, CARY 275114164",,1150 SE MAYNARD RD,1150,SE MAYNARD
403723,7/14/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"116 ANNANDALE DR, CARY 275116502",,116 ANNANDALE DR,116,ANNANDALE
412904,8/3/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"116 ANNANDALE DR, CARY 275116502",,116 ANNANDALE DR,116,ANNANDALE
426630,9/1/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"116 BOSSWOOD CT, CARY 275188658",,116 BOSSWOOD CT,116,BOSSWOOD
349091,3/6/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"116 KAREN CT, CARY 275114965",,116 KAREN CT,116,KAREN
459908,11/6/2020,Closed,Public Works,Code Enforcement Inquiry,"116 LUXON PL, CARY 275134807",,116 LUXON PL,116,LUXON
449032,10/19/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"116 PITTARD SEARS RD, CARY 27519",,116 PITTARD SEARS RD,116,PITTARD SEARS
452462,10/24/2020,Closed,Code Enforcement,Cart Roll?In ? Code Enforcement,"116 PITTARD SEARS RD, CARY 27519",,116 PITTARD SEARS RD,116,PITTARD SEARS
455838,11/1/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"116 PITTARD SEARS RD, CARY 27519",,116 PITTARD SEARS RD,116,PITTARD SEARS
507511,2/28/2021,Closed,Code Enforcement,Cart Roll?In ? Code Enforcement,"116 PITTARD SEARS RD, CARY 27519",,116 PITTARD SEARS RD,116,PITTARD SEARS
393907,6/22/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"116 WILLOUGHBY LN, CARY 275134142",,116 WILLOUGHBY LN,116,WILLOUGHBY
418198,8/14/2020,Closed,Code Enforcement,Street Cleaning ? Code Enforcement,"116 WYASTON CT, CARY 27519",,116 WYASTON CT,116,WYASTON
502730,2/17/2021,Closed,Code Enforcement,Sight Obstruction ? Code Enforcement,"117 LEGAULT DR, CARY 275131777",,117 LEGAULT DR,117,LEGAULT
487960,1/11/2021,Closed,Code Enforcement,Street Cleaning ? Code Enforcement,"117 SOUTHWICK CT, CARY 275131714",,117 SOUTHWICK CT,117,SOUTHWICK
346561,3/2/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"118 BARNES SPRING CT, CARY 275196666",White Oak Greenway,118 BARNES SPRING CT,118,BARNES SPRING
480392,12/21/2020,Closed,Public Works,Code Enforcement Inquiry,"118 BARNES SPRING CT, CARY 275196666",White Oak Greenway,118 BARNES SPRING CT,118,BARNES SPRING
513606,3/11/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"118 BARNES SPRING CT, CARY 275196666",White Oak Greenway,118 BARNES SPRING CT,118,BARNES SPRING
393725,6/22/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"118 RIPLEY CT, CARY 275135121",,118 RIPLEY CT,118,RIPLEY
448959,10/19/2020,Closed,Code Enforcement,Tall Grass ? Code Enforcement,"118 SHIRLEY DR, CARY 275113849",,118 SHIRLEY DR,118,SHIRLEY
481871,12/26/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"119 CASTLEFERN DR, CARY 275135157",,119 CASTLEFERN DR,119,CASTLEFERN
395820,6/26/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"119 FISHERS CREEK CT, CARY 275132713",,119 FISHERS CREEK CT,119,FISHERS CREEK
399032,7/3/2020,Closed,Code Enforcement,Tall Grass ? Code Enforcement,"119 FISHERS CREEK CT, CARY 275132713",,119 FISHERS CREEK CT,119,FISHERS CREEK
340339,2/17/2020,Work Completed,Code Enforcement,Street Cleaning ? Code Enforcement,"119 POPLAR BRANCH LN, CARY 275198192",,119 POPLAR BRANCH LN,119,POPLAR BRANCH
345923,2/28/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"119 RIVERWALK CIR, CARY 275117246",,119 RIVERWALK CIR,119,RIVERWALK
347979,3/4/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"120 COVE CREEK DR, CARY 275196101",,120 COVE CREEK DR,120,COVE CREEK
335661,2/4/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"120 MAURY ODELL PL, CARY 275133599",Park Site: Fred G. Bond Metro Park,120 MAURY ODELL PL,120,MAURY ODELL
504822,2/22/2021,Closed,Code Enforcement,Dumping ? Code Enforcement,"120 MORAVIA LN, CARY 275135740",,120 MORAVIA LN,120,MORAVIA
433352,9/16/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1200 KINGSTON RIDGE RD, CARY 275115914",,1200 KINGSTON RIDGE RD,1200,KINGSTON RIDGE
530191,4/12/2021,Closed,Code Enforcement,Dumping ? Code Enforcement,"1200 WHITE OAK CHURCH RD, APEX 27523",,1200 WHITE OAK CHURCH RD,1200,WHITE OAK CHURCH
382204,5/26/2020,Closed on Call,Public Works,Code Enforcement Inquiry,"1203 BELHAVEN RD, CARY 275134016",,1203 BELHAVEN RD,1203,BELHAVEN
333768,2/3/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1205 NE MAYNARD RD, CARY 275134175",,1205 NE MAYNARD RD,1205,NE MAYNARD
434902,9/18/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1206 CASTALIA DR, CARY 275134857",,1206 CASTALIA DR,1206,CASTALIA
366056,4/20/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1207 PARKTOP DR, CARY 27513",,1207 PARKTOP DR,1207,PARKTOP
424769,8/27/2020,Closed,Public Works,Code Enforcement Inquiry,"1209 SEABROOK AVE, CARY 275115744",,1209 SEABROOK AVE,1209,SEABROOK
337352,2/8/2020,Closed,Public Works,Code Enforcement Inquiry,"121 W SKYHAWK DR, CARY 275132821",,121 W SKYHAWK DR,121,W SKYHAWK
520932,3/25/2021,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"121 WESTONGATE WAY, CARY 275132974",,121 WESTONGATE WAY,121,WESTONGATE
486026,1/6/2021,Closed,Public Works,Code Enforcement Inquiry,"1211 BROADFORD DR, CARY 275115044",,1211 BROADFORD DR,1211,BROADFORD
368270,4/24/2020,Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1212 NOTTINGHAM DR, CARY 275115941",,1212 NOTTINGHAM DR,1212,NOTTINGHAM
486280,1/6/2021,Closed,Code Enforcement,Dumping ? Code Enforcement,"1213 BROADFORD DR, CARY 275115044",,1213 BROADFORD DR,1213,BROADFORD
494737,1/28/2021,Closed on Call,Public Works,Code Enforcement Inquiry,"1213 BROADFORD DR, CARY 275115044",,1213 BROADFORD DR,1213,BROADFORD
410875,7/29/2020,Closed,Public Works,Code Enforcement Inquiry,"1216 COOPER DR, RALEIGH 276074901",,1216 COOPER DR,1216,COOPER
342116,2/20/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1216 LANE DR, CARY 275114713",,1216 LANE DR,1216,LANE
433862,9/16/2020,Closed on Call,Public Works,Code Enforcement Inquiry,"1216 WICKLOW DR, CARY 275114422",,1216 WICKLOW DR,1216,WICKLOW
395330,6/25/2020,Closed,Public Works,Code Enforcement Inquiry,"1218 GIFFORD CT, CARY 275115113",,1218 GIFFORD CT,1218,GIFFORD
510739,3/7/2021,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"122 HAMILTON HEDGE PL, CARY 275199144",Park Site: Carpenter Park,122 HAMILTON HEDGE PL,122,HAMILTON HEDGE
461157,11/9/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"122 SW MAYNARD RD, CARY 275114402",,122 SW MAYNARD RD,122,SW MAYNARD
511750,3/8/2021,In Progress,Code Enforcement,Dumping ? Code Enforcement,"122 SW MAYNARD RD, CARY 275114402",,122 SW MAYNARD RD,122,SW MAYNARD
512979,3/10/2021,Duplicate,Code Enforcement,Dumping ? Code Enforcement,"122 SW MAYNARD RD, CARY 275114402",,122 SW MAYNARD RD,122,SW MAYNARD
513478,3/11/2021,Duplicate,Public Works,Code Enforcement Inquiry,"122 SW MAYNARD RD, CARY 275114402",,122 SW MAYNARD RD,122,SW MAYNARD
382067,5/26/2020,Closed,Public Works,Code Enforcement Inquiry,"1221 POND ST, CARY 275114417",,1221 POND ST,1221,POND
352693,3/16/2020,Closed,Code Enforcement,Material Not Prepared ? Code Enforcement,"1222 CEDAR CREEK DR, CARY 275134947",,1222 CEDAR CREEK DR,1222,CEDAR CREEK
362221,4/8/2020,Closed,Code Enforcement,Street Cleaning ? Code Enforcement,"1225 KILDAIRE FARM RD, CARY 275115523",,1225 KILDAIRE FARM RD,1225,KILDAIRE FARM
422610,8/23/2020,Work Completed,Code Enforcement,Sight Obstruction ? Code Enforcement,"123 MERRY HILL DR, CARY 275182219",,123 MERRY HILL DR,123,MERRY HILL
513443,3/11/2021,Closed,Public Works,Code Enforcement Inquiry,"123 WINDWARD CT, CARY 275132845",,123 WINDWARD CT,123,WINDWARD
472511,12/3/2020,New,Code Enforcement,Tall Grass ? Code Enforcement,"1232 FAIRLANE RD, CARY 275115904",,1232 FAIRLANE RD,1232,FAIRLANE
386471,6/4/2020,Closed,Public Works,Code Enforcement Inquiry,"1232 KINGSTON RIDGE RD, CARY 275115914",,1232 KINGSTON RIDGE RD,1232,KINGSTON RIDGE
454940,10/29/2020,Completed,Code Enforcement,Sight Obstruction ? Code Enforcement,"1232 KINGSTON RIDGE RD, CARY 275115914",,1232 KINGSTON RIDGE RD,1232,KINGSTON RIDGE
487720,1/11/2021,Closed,Public Works,Code Enforcement Inquiry,"124 OAK HILL LOOP, CARY 275132417",,124 OAK HILL LOOP,124,OAK HILL LOOP
353257,3/17/2020,Completed,Code Enforcement,Dumping ? Code Enforcement,"124 SUMMER LAKES DR, CARY 275133417",,124 SUMMER LAKES DR,124,SUMMER LAKES
377281,5/13/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"125 ANTLER POINT DR, CARY 275134944",,125 ANTLER POINT DR,125,ANTLER POINT
385619,6/3/2020,Closed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"125 ASHLEY BROOK CT, CARY 275131654",,125 ASHLEY BROOK CT,125,ASHLEY BROOK
418284,8/14/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1259 TARBERT DR, CARY 275115245",,1259 TARBERT DR,1259,TARBERT
375300,5/8/2020,Closed,Public Works,Code Enforcement Inquiry,"126 GLENMORE RD, CARY 275196151",,126 GLENMORE RD,126,GLENMORE
345925,2/28/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"127 RIVERWALK CIR, CARY 275117246",,127 RIVERWALK CIR,127,RIVERWALK
448524,10/16/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"128 SHIRLEY DR, CARY 275113850",,128 SHIRLEY DR,128,SHIRLEY
455270,10/30/2020,Closed,Public Works,Code Enforcement Inquiry,"128 SHIRLEY DR, CARY 275113850",,128 SHIRLEY DR,128,SHIRLEY
406192,7/20/2020,Closed on Call,Code Enforcement,Hazard Tree ? Code Enforcement,"129 MALTLAND DR, CARY 275189014",,129 MALTLAND DR,129,MALTLAND
345926,2/28/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"129 RIVERWALK CIR, CARY 275117246",,129 RIVERWALK CIR,129,RIVERWALK
397774,7/1/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1300 HIGHLAND TRL, CARY 275115138",,1300 HIGHLAND TRL,1300,HIGHLAND TRL
519244,3/23/2021,Closed,Code Enforcement,Dumping ? Code Enforcement,"1300 KINGSTON RIDGE RD, CARY 275115915",,1300 KINGSTON RIDGE RD,1300,KINGSTON RIDGE
492459,1/22/2021,Closed on Call,Public Works,Code Enforcement Inquiry,"1301 COMMONS FORD PL, APEX 27539",,1301 COMMONS FORD PL,1301,COMMONS FORD
382496,5/27/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1303 KILMORY DR, CARY 275115015",,1303 KILMORY DR,1303,KILMORY
323487,1/13/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"1304 LAKE PINE DR, CARY 275115216",,1304 LAKE PINE DR,1304,LAKE PINE
514637,3/15/2021,In Progress,Code Enforcement,Dumping ? Code Enforcement,"1308 CASTALIA DR, CARY 275134859",Black Creek Greenway,1308 CASTALIA DR,1308,CASTALIA
427221,9/2/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1308 KILMORY DR, CARY 275115016",,1308 KILMORY DR,1308,KILMORY
427219,9/2/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1308 ROTHES RD, CARY 275115023",,1308 ROTHES RD,1308,ROTHES
520048,3/24/2021,Closed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1313 KILDAIRE FARM RD, CARY 275115525",Segment: HIGH MEADOW DR (127 ? 179),1313 KILDAIRE FARM RD,1313,KILDAIRE FARM
416643,8/11/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1315 DOYLIN DR, CARY 275115849",,1315 DOYLIN DR,1315,DOYLIN
334142,2/3/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1317 HELMSDALE DR, CARY 275115230",,1317 HELMSDALE DR,1317,HELMSDALE
374615,5/7/2020,Closed,Public Works,Code Enforcement Inquiry,"132 HAMILTON HEDGE PL, CARY 275199144",,132 HAMILTON HEDGE PL,132,HAMILTON HEDGE
419102,8/17/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"1320 YUBINARANDA CIR, CARY 275115629",,1320 YUBINARANDA CIR,1320,YUBINARANDA
402272,7/10/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1325 PRINCESS ANNE RD, RALEIGH 276074751",,1325 PRINCESS ANNE RD,1325,PRINCESS ANNE
378182,5/15/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"1332 OLD APEX RD, CARY 275135252",,1332 OLD APEX RD,1332,OLD APEX
521684,3/27/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"134 HUNTSMOOR LN, CARY 275134731",,134 HUNTSMOOR LN,134,HUNTSMOOR
433833,9/16/2020,Closed,Public Works,Code Enforcement Inquiry,"1388 KILDAIRE FARM RD, CARY 275115526",,1388 KILDAIRE FARM RD,1388,KILDAIRE FARM
339342,2/14/2020,Completed,Code Enforcement,Material Not Prepared ? Code Enforcement,"1401 TARBERT DR, CARY 275115030",,1401 TARBERT DR,1401,TARBERT
477885,12/16/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1405 OLD APEX RD, CARY 275135255",,1405 OLD APEX RD,1405,OLD APEX
385181,6/2/2020,Closed on Call,Code Enforcement,Hazard Tree ? Code Enforcement,"1408 HELMSDALE DR, CARY 275115232",,1408 HELMSDALE DR,1408,HELMSDALE
397050,6/30/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1408 HIGHLAND TRL, CARY 275115168",,1408 HIGHLAND TRL,1408,HIGHLAND TRL
406365,7/20/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"1411 BLOOMINGDALE DR, CARY 275115953",,1411 BLOOMINGDALE DR,1411,BLOOMINGDALE
380249,5/20/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"1412 KILDAIRE FARM RD, CARY 275115528",,1412 KILDAIRE FARM RD,1412,KILDAIRE FARM
440182,9/29/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1412 OLD APEX RD, CARY 275135254",,1412 OLD APEX RD,1412,OLD APEX
433353,9/16/2020,Closed,Public Works,Code Enforcement Inquiry,"1414 TARBERT DR, CARY 275115031",Park Site: Annie L. Jones Park,1414 TARBERT DR,1414,TARBERT
433582,9/16/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1414 TARBERT DR, CARY 275115031",Park Site: Annie L. Jones Park,1414 TARBERT DR,1414,TARBERT
499774,2/10/2021,Closed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1414 WIDEN CT, CARY 275115727",,1414 WIDEN CT,1414,WIDEN
346311,2/29/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"143 MALDON DR, CARY 275131753",White Oak Greenway,143 MALDON DR,143,MALDON
483472,12/30/2020,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"1505 SW CARY PKWY, CARY 275116219",,1505 SW CARY PKWY,1505,SW CARY PKWY
392844,6/19/2020,Closed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1510 WALNUT ST, CARY 275115927",,1510 WALNUT ST,1510,WALNUT
331870,1/29/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1514 KILDAIRE FARM RD, CARY 275116552",,1514 KILDAIRE FARM RD,1514,KILDAIRE FARM
398573,7/2/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1517 OLD APEX RD, CARY 275135364",OLD APEX RD ? ROW,1517 OLD APEX RD,1517,OLD APEX
483471,12/30/2020,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"1517 OLD APEX RD, CARY 275135364",,1517 OLD APEX RD,1517,OLD APEX
378088,5/15/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1519 SALEM CHURCH RD, APEX 27523",,1519 SALEM CHURCH RD,1519,SALEM CHURCH
397657,6/30/2020,Duplicate,Code Enforcement,Tall Grass ? Code Enforcement,"1521 EVANS RD, CARY 27513",,1521 EVANS RD,1521,EVANS
370480,4/30/2020,Completed,Code Enforcement,Sight Obstruction ? Code Enforcement,"1525 N HARRISON AVE, CARY 275135572",,1525 N HARRISON AVE,1525,HARRISON
446563,10/13/2020,Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1531 TRYON RD, CARY 27511",,1531 TRYON RD,1531,TRYON
418501,8/14/2020,Work Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1538 DIRKSON CT, CARY 275115704",,1538 DIRKSON CT,1538,DIRKSON
512407,3/9/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"15401 WESTON PKWY, CARY 275138635",,15401 WESTON PKWY,15401,WESTON PKWY
495391,1/29/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"1601 LAKE PINE DR, CARY 275115251",,1601 LAKE PINE DR,1601,LAKE PINE
503009,2/17/2021,Work Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1601 LAKE PINE DR, CARY 275115251",,1601 LAKE PINE DR,1601,LAKE PINE
377387,5/13/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1605 NW MAYNARD RD, CARY 275138701",,1605 NW MAYNARD RD,1605,NW MAYNARD
377683,5/14/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1605 NW MAYNARD RD, CARY 275138701",,1605 NW MAYNARD RD,1605,NW MAYNARD
349869,3/9/2020,Closed,Code Enforcement,Stagnant/Standing Water ? Code Enforcement,"1609 BURNLEY DR, CARY 275115004",,1609 BURNLEY DR,1609,BURNLEY
423094,8/24/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"161 WINNERS CIR, CARY 275115365",,161 WINNERS CIR,161,WINNERS
507251,2/26/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"1610 OLD APEX RD, CARY 275135719",,1610 OLD APEX RD,1610,OLD APEX
326723,1/21/2020,Completed,Code Enforcement,Dumping ? Code Enforcement,"1618 KILARNEY DR, CARY 275115595",,1618 KILARNEY DR,1618,KILARNEY
507228,2/26/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"1650 OLD APEX RD, CARY 275135719",,1650 OLD APEX RD,1650,OLD APEX
414672,8/6/2020,Work Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1661 GLENGARRY DR, CARY 275115771",,1661 GLENGARRY DR,1661,GLENGARRY
417006,8/11/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"1700 OLD REEDY CREEK RD, CARY 275132432",,1700 OLD REEDY CREEK RD,1700,OLD REEDY CREEK
343572,2/23/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1700 SE CARY PKWY, RALEIGH 27606",,1700 SE CARY PKWY,1700,SE CARY PKWY
507029,2/26/2021,Work Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1701 TARBERT DR, CARY 275115052",,1701 TARBERT DR,1701,TARBERT
411457,7/30/2020,Work Completed,Code Enforcement,Road/Walkway Obstruction ? Code Enforcement,"1711 SEABROOK AVE, CARY 275115651",,1711 SEABROOK AVE,1711,SEABROOK
495369,1/29/2021,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"1819 TARBERT DR, CARY 275115037",,1819 TARBERT DR,1819,TARBERT
378223,5/15/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1902 TALLOWAY DR, CARY 275115029",,1902 TALLOWAY DR,1902,TALLOWAY
380500,5/21/2020,Closed,Public Works,Code Enforcement Inquiry,"1904 NW MAYNARD RD, CARY 275134997",,1904 NW MAYNARD RD,1904,NW MAYNARD
385974,6/3/2020,Completed,Code Enforcement,Tall Grass ? Code Enforcement,"1909 TALLOWAY DR, CARY 275115028",,1909 TALLOWAY DR,1909,TALLOWAY
337441,2/10/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"200 BRISBANE WOODS WAY, CARY 275189287",,200 BRISBANE WOODS WAY,200,BRISBANE WOODS
512238,3/9/2021,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"200 DURINGTON PL, CARY 275186832",,200 DURINGTON PL,200,DURINGTON
495868,2/1/2021,Closed,Public Works,Code Enforcement Inquiry,"200 PENCHANT CT, CARY 275134057",,200 PENCHANT CT,200,PENCHANT
347359,3/3/2020,Completed,Code Enforcement,Dumping ? Code Enforcement,"2000 GOLDEN WILLOW CT, CARY 27519",,2000 GOLDEN WILLOW CT,2000,GOLDEN WILLOW
326137,1/18/2020,Completed,Code Enforcement,Sight Obstruction ? Code Enforcement,"2000 REGENCY PKWY, CARY 275188506",,2000 REGENCY PKWY,2000,REGENCY PKWY
443596,10/6/2020,Closed,Public Works,Code Enforcement Inquiry,"2000 WALNUT ST, CARY 275189230",,2000 WALNUT ST,2000,WALNUT
400201,7/7/2020,Closed,Code Enforcement,Dumping ? Code Enforcement,"2009 PINEY PLAINS RD, CARY 275186861",,2009 PINEY PLAINS RD,2009,PINEYAINS
366069,4/20/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"201 ADAMS ST, CARY 275134529",,201 ADAMS ST,201,ADAMS
321583,1/7/2020,Completed,Code Enforcement,Cart Roll?In ? Code Enforcement,"201 ANNISTON CT, CARY 275196821",,201 ANNISTON CT,201,ANNISTON
467466,11/23/2020,Closed,Public Works,Code Enforcement Inquiry,"201 CLANCY CIR, CARY 275117706",,201 CLANCY CIR,201,CLANCY
383144,5/28/2020,Completed,Code Enforcement,Hazard Tree ? Code Enforcement,"201 DANFORTH DR, CARY 275113185",,201 DANFORTH DR,201,DANFORTH
370319,4/30/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"201 STRATHBURGH LN, CARY 275189036",,201 STRATHBURGH LN,201,STRATHBURGH
409492,7/27/2020,Closed,Public Works,Code Enforcement Inquiry,"201 TRACKERS RD, CARY 275134846",,201 TRACKERS RD,201,TRACKERS
456399,11/2/2020,Closed,Code Enforcement,Hazard Tree ? Code Enforcement,"201 W CHATHAM ST, CARY 275113289",,201 W CHATHAM ST,201,W CHATHAM
369572,4/28/2020,Work Completed,Code Enforcement,Tall Grass ? Code Enforcement,"202 DUTCHESS DR, CARY 275134210",,202 DUTCHESS DR,202,DUTCHESS
508594,3/2/2021,Work Completed,Code Enforcement,Dumping ? Code Enforcement,"202 GRAY ST, CARY 275133732",,202 GRAY ST,202,GRAY
492600,1/22/2021,Completed,Code Enforcement,Dumping ? Code Enforcement,"202 SW MAYNARD RD, CARY 275114404",,202 SW MAYNARD RD,202,SW MAYNARD
